train_accuracy,test_accuracy,train_loss,test_loss,mean_cka_to_final,component_0_importance,component_1_importance,component_2_importance,component_3_importance,component_4_importance,component_5_importance,component_6_importance,component_7_importance,component_8_importance,component_9_importance,component_10_importance,component_11_importance,component_12_importance,component_13_importance,component_14_importance,component_15_importance,component_16_importance,component_17_importance,component_18_importance,component_19_importance,component_20_importance,component_21_importance,component_22_importance,component_23_importance,seed,step
1.0,1.0,0.00013960685464553535,0.00013960685464553535,0.9728225469589233,0.2536962798621971,1.2287614217784721,0.40845032248762436,0.7499728075054009,0.0019030603871215135,0.0019274181977380067,0.0008962333959061652,0.010667268448742107,0.0002385417465120554,0.0027142844919580966,0.05588291052845307,4.972462193109095e-05,0.5087842217471916,1.3164090982463676,0.8067106476810295,0.3960681429889519,9.192868310492486e-05,9.645336831454188e-05,0.00012696863268502057,0.00010071946599055082,7.472105789929628e-05,0.00016855658032000065,0.00011657472350634634,0.00012083869660273194,2,1000
1.0,1.0,0.00012134035932831466,0.00012134035932831466,0.9752245843410492,0.2571819869626779,1.2449354080308694,0.4144867507566232,0.765398219024064,0.0017101563571486622,0.0016632633341941983,0.0008634634141344577,0.01127650195849128,0.00022584374528378248,0.0026372121938038617,0.057460143958451226,4.4040396460331976e-05,0.519381955062272,1.3514481929887552,0.8202278761018533,0.4047209767450113,8.348446863237768e-05,8.698100282344967e-05,0.00011504859139677137,9.041478915605694e-05,6.661066436208785e-05,0.00015203174552880228,0.00010490036220289767,0.00010865558579098433,2,1100
1.0,1.0,0.00010668565664673224,0.00010668565664673224,0.9773515164852142,0.26039192746247863,1.2600205011185608,0.42004898856248474,0.7794994778450928,0.0015457067856914364,0.0014411244992516004,0.0008307445314130746,0.011838599246402737,0.00021489790378836915,0.002572774792497512,0.05895998249616241,3.941273462260142e-05,0.5292478270348511,1.3851293391999207,0.8331620163735352,0.41323412130441284,7.645814184797928e-05,7.912058936199173e-05,0.00010509315325180069,8.191198139684275e-05,5.9943362430203706e-05,0.00013823885092278942,9.527423389954492e-05,9.854278323473409e-05,2,1200
1.0,1.0,9.470419900026172e-05,9.470419900026172e-05,0.9792520999908447,0.26339117450697813,1.2742115931032458,0.42523769302351866,0.7925327496050159,0.0014050603058421984,0.001254587565199472,0.0007979832153068855,0.012359972242848016,0.000205435833777301,0.0025225473946193233,0.06038909791095648,3.557310265023261e-05,0.5385385231493274,1.4177209810732165,0.8456354813097278,0.42163515849097166,7.052104047033936e-05,7.248847396112978e-05,9.665697871241719e-05,7.477268809452653e-05,5.437672371044755e-05,0.00012658459309022874,8.717524178791791e-05,9.002989099826664e-05,2,1300
1.0,1.0,8.475800132146105e-05,8.475800132146105e-05,0.9809645712375641,0.2662340698661865,1.2876813409748138,0.4301318226280273,0.8046828506412567,0.0012839055052609183,0.0010976436678902246,0.0007655882873223163,0.012844680612033699,0.00019710956985363737,0.0024881787030608393,0.06175083274865756,3.2352967537008226e-05,0.5473697779598297,1.449420451921469,0.8577299712123931,0.429946541589743,6.542345363413915e-05,6.682925595669076e-05,8.940752741182223e-05,6.869651406304911e-05,4.964450636180118e-05,0.00011659478332148865,8.028504817048088e-05,8.273110870504752e-05,2,1400
1.0,1.0,7.638111128471792e-05,7.638111128471792e-05,0.9825186729431152,0.2689641438482795,1.3005578838346992,0.4347835801600013,0.8161000929831062,0.0011796265898738056,0.0009657518530730158,0.0007335423433687538,0.013298226898768917,0.00018982787150889635,0.0024705442192498595,0.06305584535584785,2.9596521926578134e-05,0.5558200202940498,1.4803932033537421,0.8695254646299873,0.43818226680741645,6.101003964431584e-05,6.19301717961207e-05,8.30983481137082e-05,6.345883593894541e-05,4.558345244731754e-05,0.00010792436660267413,7.434892177116126e-05,7.644252036698163e-05,2,1500
1.0,1.0,6.924232002347708e-05,6.924232002347708e-05,0.9839364588260651,0.27161787787918,1.3129524175310507,0.4392384175444022,0.8268907252931967,0.0010890340199694037,0.0008545905002392828,0.0007022827048785985,0.013723970972932875,0.00018339732196182013,0.0024708601413294673,0.06430687347892672,2.7230933483224362e-05,0.563958365120925,1.5107567493105307,0.8810913745546713,0.44635467568878084,5.716549640055746e-05,5.766392860095948e-05,7.757947605568916e-05,5.888819578103721e-05,4.2058796680066735e-05,0.00010034865408670157,6.918319559190422e-05,7.096077024471015e-05,2,1600
1.0,1.0,6.309503078227863e-05,6.309503078227863e-05,0.9852364361286163,0.27423032766819233,1.3249541187906289,0.4435341919088387,0.8371491099023842,0.0010101245497935452,0.0007607230581925251,0.0006716015413985588,0.01412531661480898,0.0001777735524228774,0.0024893327863537706,0.06551515704632038,2.5164619728457183e-05,0.571822431149485,1.5406145716333413,0.8924806976938271,0.45447948223591084,5.375167529564351e-05,5.3887888498138636e-05,7.268270564964041e-05,5.4876225476618856e-05,3.89650376746431e-05,9.364722791360691e-05,6.463245517807081e-05,6.610908167203888e-05,2,1700
1.0,1.0,5.7738801842788234e-05,5.7738801842788234e-05,0.9864330887794495,0.2768244030266942,1.3366393627911748,0.4476983430176915,0.846941787222022,0.0009408243313373532,0.0006811456951254513,0.0006417217045964208,0.014504574643069645,0.00017289144670940004,0.0025266161501349416,0.06668538174926653,2.3361757484963164e-05,0.5794604005604924,1.570045429685706,0.9037317218571843,0.4625595094948949,5.072823478258215e-05,5.054434222984128e-05,6.833634324721061e-05,5.1327657274669036e-05,3.625227327574976e-05,8.770313797867857e-05,6.061142994440161e-05,6.181745629874058e-05,2,1800
1.0,1.0,5.3051564464112744e-05,5.3051564464112744e-05,0.9875385165214539,0.279429015066853,1.3480756248500256,0.45174964919351623,0.8563359345462231,0.000880047391547123,0.0006138247008493636,0.0006123757957539055,0.014864892993500689,0.00016880590192158706,0.002582804827397922,0.06782704993747757,2.176297493861057e-05,0.5868909920718579,1.599121090319386,0.9148833717372327,0.47060143604539917,4.801313843927346e-05,4.754672045237385e-05,6.441877849283628e-05,4.8158439312828705e-05,3.381287751835771e-05,8.236855865106918e-05,5.700758993043564e-05,5.797052654088475e-05,2,1900
1.0,1.0,4.8918234824668616e-05,4.8918234824668616e-05,0.9885620474815369,0.28205774952220963,1.3593163066034322,0.4557145409708028,0.8653826885347371,0.0008261870316346176,0.0005564622770179994,0.0005841835591127165,0.015207034950435627,0.000165365963766817,0.002658010409504641,0.06894610304880189,2.0326653611846268e-05,0.594156282437325,1.6278918557291036,0.9259658031587605,0.47862579156208085,4.5557753765024245e-05,4.483321390580386e-05,6.0868129367008805e-05,4.530136357061565e-05,3.1640294764656574e-05,7.755943079246208e-05,5.3757044952362776e-05,5.450937169371173e-05,2,2000
1.0,1.0,4.52357271569781e-05,4.52357271569781e-05,0.9895122945308685,0.28474009456840577,1.370398346807633,0.45960367145744385,0.8741010469457251,0.0007779122170177288,0.0005073007851024158,0.0005568707201746292,0.01553172758576693,0.0001626146477065049,0.002751710133452434,0.07004267397132935,1.9048653484787792e-05,0.6012685340901953,1.6564126652738196,0.9370038551351172,0.4866206389924628,4.333860124461353e-05,4.239346890244633e-05,5.765891546616331e-05,4.271392390364781e-05,2.9675516998395324e-05,7.319412543438375e-05,5.082435382064432e-05,5.1383300160523504e-05,2,2100
1.0,1.0,4.193639324512333e-05,4.193639324512333e-05,0.990396112203598,0.28748169088794384,1.3813748612446943,0.4634280457539717,0.8825655236287275,0.000734646586352028,0.0004650968039641157,0.0005304232035996392,0.01584271820320282,0.00016062830400187522,0.0028643055266002193,0.07113045746518765,1.7902595573104918e-05,0.6082467093510786,1.6847248330159346,0.9480302586598555,0.4946156992955366,4.13226880482398e-05,4.016937600681558e-05,5.472923658089712e-05,4.037886537844315e-05,2.7899201086256653e-05,6.924350600456819e-05,4.8165005864575505e-05,4.8532572691328824e-05,2,2200
1.0,1.0,3.897608621628024e-05,3.897608621628024e-05,0.9912194013595581,0.2903058284391591,1.3922759348024556,0.4672051125635335,0.8907684737314412,0.0006958093108551111,0.00042907133683911525,0.0005049296269135084,0.016140512885613134,0.00015932609312585555,0.00299519137115567,0.0722068527211377,1.685632742010057e-05,0.6150998526682088,1.712851291285915,0.9590585881342122,0.502612000094814,3.946551805711351e-05,3.8111476897029206e-05,5.2026774937985465e-05,3.821780774160288e-05,2.6280420570401475e-05,6.559949906659313e-05,4.572995749185793e-05,4.5939490519231185e-05,2,2300
1.0,1.0,3.6302437365520746e-05,3.6302437365520746e-05,0.9919871389865875,0.29321515239280416,1.403150376449048,0.47095948136848165,0.898758765826642,0.0006604029258596711,0.00039783788815839216,0.0004803968986379914,0.016423246408521663,0.00015874388191150501,0.0031419657680089585,0.07327710516256047,1.5903257008176297e-05,0.6218538848261232,1.7408400145868654,0.97010808862251,0.5106075373987551,3.7751007766928524e-05,3.6232951970305294e-05,4.953542520524934e-05,3.624396049417555e-05,2.4782879336271435e-05,6.225061952136457e-05,4.348167567513883e-05,4.355292912805453e-05,2,2400
1.0,1.0,3.3870084735099226e-05,3.3870084735099226e-05,0.9927031993865967,0.29623015250399476,1.4140050264759338,0.47466595496371156,0.9065696450634277,0.0006281283203861676,0.0003709391676238738,0.00045641816541319713,0.01669644589856034,0.00015896149125183,0.0033057087784982286,0.07434552933409577,1.5043377061374485e-05,0.6284868570728577,1.7687302681370056,0.9811940046711243,0.5186158272190369,3.616306639742106e-05,3.449049836490303e-05,4.723663005279377e-05,3.4433003747835755e-05,2.3427619453286752e-05,5.9178775700274855e-05,4.140778764849529e-05,4.1353938286192715e-05,2,2500
1.0,1.0,3.166334499837831e-05,3.166334499837831e-05,0.9933719336986542,0.29935614926944254,1.4248611198199796,0.4783614741099882,0.9141867028010893,0.0005984640956739895,0.00034755796514218673,0.00043349217594368383,0.016957215724687558,0.0001598549642949365,0.0034838248902815394,0.07540460093150614,1.4232980902306736e-05,0.6350555883182096,1.796492146087985,0.9923370347751188,0.5266470180285978,3.467407077550888e-05,3.2860632927622646e-05,4.509538848651573e-05,3.2742886105552316e-05,2.2154414182296023e-05,5.6305994803551584e-05,3.948481025872752e-05,3.931942774215713e-05,2,2600
1.0,1.0,2.9637678380822763e-05,2.9637678380822763e-05,0.9939960539340973,0.30258946193862357,1.435762212411646,0.4820712663095037,0.9216552831094305,0.0005710560690204147,0.0003272050562372897,0.00041173847057507373,0.017206630469445372,0.00016156032870640047,0.0036755907676706556,0.07645908071208396,1.3493096048478037e-05,0.6415412284295599,1.8242071129243413,1.0035522438447515,0.5347048498551885,3.330134859425016e-05,3.136477607768029e-05,4.311287557356991e-05,3.119089888059534e-05,2.0984731236239895e-05,5.365543984225951e-05,3.77073920390103e-05,3.7444860936375335e-05,2,2700
1.0,1.0,2.7775760827353224e-05,2.7775760827353224e-05,0.9945785701274872,0.30594944954282255,1.446713924411597,0.4857465922868869,0.9290019869840762,0.0005463105080707464,0.00030988033176981844,0.0003901538184436504,0.01744645648068399,0.00016409895397373475,0.0038792439772805665,0.07751426846152754,1.281878212466836e-05,0.6479621529615542,1.8518829345739505,1.0148310661352298,0.5427979826963565,3.200492574251257e-05,2.9961294785607606e-05,4.124542829231359e-05,2.9732531402260065e-05,1.9916911696782336e-05,5.120152127346955e-05,3.6046239983988926e-05,3.568531610653736e-05,2,2800
1.0,1.0,2.6063986297231168e-05,2.6063986297231168e-05,0.9951221346855164,0.3094369303507847,1.4577470254225773,0.4894468020720524,0.9362005423827213,0.0005220254606683739,0.0002941924685728736,0.00036999615986132994,0.017675673596386332,0.00016741759463911876,0.00409685122576775,0.07854405605030479,1.2196011084597558e-05,0.6543225478453678,1.879523916177277,1.0261911582274479,0.5509224962515873,3.079465386690572e-05,2.864810812752694e-05,3.9496750105172396e-05,2.8373950044624507e-05,1.8899801943916827e-05,4.889764386462048e-05,3.4491484257159755e-05,3.405935785849579e-05,2,2900
1.0,1.0,2.4475531972711906e-05,2.4475531972711906e-05,0.9956289231777191,0.3130613785215246,1.4688863377996313,0.49317433647593134,0.9432939510770666,0.0004999913835490588,0.00028088988983654417,0.00035069630030193366,0.017897771296702558,0.00017168782142107375,0.004324345940403873,0.0795716490574705,1.1621501471381634e-05,0.6606160622068273,1.9071547608800756,1.0376731973119604,0.5591007690854894,2.9663158784387633e-05,2.7421956474427134e-05,3.7868467188673094e-05,2.7101577870780602e-05,1.796931610442698e-05,4.674344017985277e-05,3.3053835068130866e-05,3.254183320677839e-05,2,3000
1.0,1.0,2.3009584765532054e-05,2.3009584765532054e-05,0.9961008131504059,0.31681173820652475,1.4801403262154054,0.4969353057877015,0.9503111817375611,0.0004790884177054977,0.00026916277965938207,0.0003317310674901819,0.01810830239810457,0.00017660602134128567,0.004557518890578649,0.08057841439404001,1.108780452341307e-05,0.6668721415535401,1.934823153211255,1.049251315786023,0.5673181392685365,2.8577853299793787e-05,2.6269206500728615e-05,3.633382038970012e-05,2.5900137188727967e-05,1.7101932826335542e-05,4.472694672585931e-05,3.168215152982157e-05,3.111377918685321e-05,2,3100
1.0,1.0,2.1659952835761942e-05,2.1659952835761942e-05,0.9965388476848602,0.32069335021333245,1.4915122155125573,0.5007368687565759,0.9571924570973351,0.0004594621914293384,0.00025902408196998294,0.0003142073892377084,0.01830985658125428,0.00018252603149448987,0.004800458720637835,0.08157261349515466,1.0576381100690924e-05,0.6730732087071374,1.9624781969960168,1.0609394673283532,0.5755970243390038,2.7550677259569056e-05,2.5165119950543158e-05,3.4873375625465997e-05,2.4779930754448287e-05,1.626300399948377e-05,4.2808131183846854e-05,3.038840259250719e-05,2.976983341795858e-05,2,3200
1.0,1.0,2.039693936239928e-05,2.039693936239928e-05,0.9969458281993866,0.32471244312182534,1.5030112145032035,0.5045593259419547,0.9640151140774833,0.00044034938036929816,0.00025003413611557335,0.00029689398070331663,0.018505210944567807,0.00018935652042273432,0.005050933410529979,0.0825417739833938,1.0100429790327325e-05,0.6792423007573234,1.9901852486218559,1.0727796433056938,0.5839553949917899,2.656226570252329e-05,2.4143515474861488e-05,3.3502859878353775e-05,2.3722001060377806e-05,1.549294393043965e-05,4.1022911318577826e-05,2.9175065719755366e-05,2.8505044610938057e-05,2,3300
1.0,1.0,1.9220547983422875e-05,1.9220547983422875e-05,0.9973224103450775,0.3288650532194879,1.5147036035486963,0.508474381727865,0.9707669933268335,0.0004225070006214082,0.0002423166879452765,0.0002808966382872313,0.01869068489759229,0.0001970492594409734,0.005304790189256892,0.08350237653939985,9.669425708125345e-06,0.6854057033488061,2.017944904131582,1.0846804101893213,0.5923387725779321,2.563777525210753e-05,2.317180042155087e-05,3.221109727746807e-05,2.272799247293733e-05,1.4762477803742513e-05,3.933912012143992e-05,2.80223430308979e-05,2.7326019335305318e-05,2,3400
1.0,1.0,1.8131186152459122e-05,1.8131186152459122e-05,0.9976703524589539,0.3331668859227648,1.526517975877141,0.512419927666997,0.9774266367658129,0.0004053065840707859,0.00023562147362099495,0.0002652820894581964,0.018870031262849807,0.00020567012506944593,0.005564663826589822,0.08442743475279713,9.25079257285688e-06,0.6914914732678881,2.045761812280034,1.0967647915585985,0.6008323913320055,2.4729773940634914e-05,2.2235561118577607e-05,3.096592809015419e-05,2.175626104872208e-05,1.4065421055420302e-05,3.773408570850734e-05,2.693437818379607e-05,2.618492544570472e-05,2,3500
1.0,1.0,1.7102047422667965e-05,1.7102047422667965e-05,0.9979906380176544,0.33761358709671185,1.5384665176425187,0.5164560124430864,0.9840784713778703,0.00038866064642206766,0.00022964441814110614,0.00025001480025821365,0.019038994625589112,0.0002149610845663119,0.00582306582145975,0.08532843442299054,8.86680390976835e-06,0.6975990578685014,2.073604886249086,1.1089672491107194,0.6093804285083024,2.3892698663985357e-05,2.1365307475207373e-05,2.9804908990627155e-05,2.087113171000965e-05,1.3422388292383403e-05,3.6221816117176786e-05,2.5907011149683967e-05,2.5132478185696527e-05,2,3600
1.0,1.0,1.6147563655977137e-05,1.6147563655977137e-05,0.9982829988002777,0.34214225940922915,1.5505687647364539,0.520583217670719,0.9906216316721839,0.00037291826265573036,0.0002246934291179059,0.00023595921629748773,0.019200110515157576,0.00022533617266162764,0.006087667015890474,0.08620806567887485,8.508386599714868e-06,0.703677003910343,2.101548975040714,1.1213137560389441,0.6180250101588172,2.3063055778038688e-05,2.051814408332575e-05,2.8680578907369636e-05,2.001735811063554e-05,1.2793803762178868e-05,3.4777584005496465e-05,2.4925435354816727e-05,2.4123337425407954e-05,2,3700
1.0,1.0,1.5240102584357373e-05,1.5240102584357373e-05,0.9985499382019043,0.34684972843569994,1.5628180690709996,0.524724084943955,0.9971918054525304,0.0003577509214665042,0.00022046429694455583,0.00022186477326613385,0.01936018472952128,0.00023681443599343766,0.006352512225930695,0.08706866583270312,8.17925320006907e-06,0.7097038813535619,2.1296203323308873,1.1338086315099645,0.6267494746152806,2.227466211479623e-05,1.9742334188777022e-05,2.7635023798211478e-05,1.9215125576010905e-05,1.2234502719365992e-05,3.343437310832087e-05,2.399457480350975e-05,2.3184295059763826e-05,2,3800
1.0,1.0,1.4405241927306633e-05,1.4405241927306633e-05,0.9987927079200745,0.35167028427986224,1.5751834106531533,0.5290011954393776,1.0036547374811562,0.0003432429411986959,0.00021695781197195174,0.00020937400859111222,0.0195078705337437,0.000249074500061397,0.006619299286285241,0.08790219993261417,7.845987965993118e-06,0.715754885682145,2.1577817392435463,1.1464222860422524,0.6355622601595314,2.150850650650682e-05,1.896774938359158e-05,2.6625756618159357e-05,1.8435989659337793e-05,1.1669005289149936e-05,3.2126620681083295e-05,2.3099583813745994e-05,2.2267912754614372e-05,2,3900
1.0,1.0,1.3618634511658456e-05,1.3618634511658456e-05,0.9990105628967285,0.35661307079953986,1.58769080145521,0.5333460877673133,1.0100989053980811,0.00032881491006264696,0.00021375450251071015,0.00019705108661582926,0.019650708048175147,0.00026225977580907056,0.006885999443511537,0.08870627833766775,7.545721928181592e-06,0.7218126962916358,2.185992927385996,1.159211010767649,0.6444705436961158,2.076216787827434e-05,1.823853835958289e-05,2.565402701293351e-05,1.769809841789538e-05,1.1131975952594075e-05,3.089969413849758e-05,2.2250796064327005e-05,2.140639571734937e-05,2,4000
1.0,1.0,1.287038867303636e-05,1.287038867303636e-05,0.9992052912712097,0.3616927010243671,1.6003953260606067,0.5378590268319385,1.016518120211913,0.0003145444734400371,0.00021105459927639458,0.00018548783009464387,0.019784065452768118,0.00027634918842522893,0.0071499627320008585,0.08948633496220282,7.264839950948954e-06,0.7278852504914539,2.2143533271973865,1.1720877927964466,0.6535097402756946,2.0070665414095856e-05,1.7562122593517415e-05,2.4744980692048557e-05,1.7003929315251298e-05,1.0639078027452342e-05,2.973625851154793e-05,2.144282370863948e-05,2.0604255041689612e-05,2,4100
1.0,1.0,1.2179891200503334e-05,1.2179891200503334e-05,0.9993771016597748,0.36691583128776983,1.6131725105842634,0.5423254165252729,1.0229201111396833,0.0003017935996467713,0.0002091458773065824,0.00017364502491545863,0.01991470338907675,0.00029140685001038946,0.0074113266928179655,0.09024714114275412,6.9926190917612985e-06,0.733956137617497,2.2428586277565046,1.1851210388740583,0.6626149806579633,1.9377923308638856e-05,1.6882400814210996e-05,2.384707477176562e-05,1.6332027371390723e-05,1.016308851831127e-05,2.8605823899852112e-05,2.066908564302139e-05,1.981240711756982e-05,2,4200
1.0,1.0,1.1510845070006326e-05,1.1510845070006326e-05,0.9995266795158386,0.37221583009159076,1.6260946321526717,0.5469775128403853,1.029294900898094,0.0002885257235902827,0.00020729600146296434,0.000163632048497675,0.020036066252941964,0.00030758326101931743,0.007678049918467877,0.09097667068635928,6.750915417796932e-06,0.740008704666252,2.271447353366966,1.1983571577111434,0.6718137788811873,1.8723118046182208e-05,1.626618904992938e-05,2.301432323292829e-05,1.5703424651292153e-05,9.728348231874406e-06,2.755455716396682e-05,1.9935763702960685e-05,1.90902610484045e-05,2,4300
1.0,1.0,1.0899130757024977e-05,1.0899130757024977e-05,0.9996551275253296,0.3776767041044877,1.6390974010782884,0.5516862358408616,1.0356504406290696,0.0002765612944131135,0.00020615690209524473,0.00015310157959902426,0.0201525605725692,0.0003243724850108265,0.007935160908346006,0.09168736743504269,6.509214472316671e-06,0.7460602011042283,2.3001683439570115,1.2116758312540696,0.6811179603892015,1.8074085346597712e-05,1.5654933122277725e-05,2.2208793780009728e-05,1.5091331988514867e-05,9.286589374823961e-06,2.6530086870479863e-05,1.9213982341170777e-05,1.837636318668956e-05,2,4400
1.0,1.0,1.0310517609468661e-05,1.0310517609468661e-05,0.9997621476650238,0.3832554828059074,1.6522994648348686,0.5565246950518485,1.0420103680025932,0.00026506905305723194,0.00020535783005470876,0.00014370338794833515,0.020262577725588926,0.00034224196315335575,0.008192616669475683,0.09240176637285913,6.2939070630818605e-06,0.752189756525695,2.3290111433398124,1.2251535068880912,0.6905571829211112,1.7467105863033794e-05,1.5088216969161294e-05,2.144120844604913e-05,1.4509339962387457e-05,8.883602276910096e-06,2.555428545747418e-05,1.8539634766057134e-05,1.770617200236302e-05,2,4500
1.0,1.0,9.755724931892473e-06,9.755724931892473e-06,0.9998489022254944,0.38891561782929784,1.665593762761091,0.5614500836190928,1.048375506764387,0.0002530555311750504,0.0002047887346634525,0.00013542198121285765,0.020373952454065147,0.00036205574997438816,0.008459116211270157,0.09307501173589117,6.077362741052639e-06,0.7582870916185129,2.3579979137239206,1.2387952998933542,0.7000843480882395,1.6856421098054852e-05,1.4533875400957186e-05,2.070662139885826e-05,1.3954985661257524e-05,8.497118869854603e-06,2.46424051510985e-05,1.7885907254822087e-05,1.7079285498766694e-05,2,4600
1.0,1.0,9.238056009053253e-06,9.238056009053253e-06,0.9999155104160309,0.3946691162072966,1.679081142612631,0.5664806372606108,1.0546560890161345,0.00024252064213214908,0.00020440760454221163,0.00012623884867934976,0.020469656878049136,0.00038122079604363535,0.00870147693240142,0.09372714228265977,5.8756677390192635e-06,0.7644131786310027,2.387061656185324,1.2526112205468962,0.7097699648820708,1.6282021533697844e-05,1.3995615518069826e-05,1.9990591681562364e-05,1.3420836694422178e-05,8.12795406091027e-06,2.3751546905259602e-05,1.7262284018215723e-05,1.6457755918963812e-05,2,4700
