train_accuracy,test_accuracy,train_loss,test_loss,mean_cka_to_final,component_0_importance,component_1_importance,component_2_importance,component_3_importance,component_4_importance,component_5_importance,component_6_importance,component_7_importance,component_8_importance,component_9_importance,component_10_importance,component_11_importance,component_12_importance,component_13_importance,component_14_importance,component_15_importance,component_16_importance,component_17_importance,component_18_importance,component_19_importance,component_20_importance,component_21_importance,component_22_importance,component_23_importance,seed,step
1.0,1.0,5.0527694838820025e-05,5.0527694838820025e-05,0.988004744052887,0.6217819026678626,1.248427884933335,1.0671345165937964,1.3632154635160987,0.0011120067683805246,4.113604882149957e-05,0.024367859867197694,0.0001321027120866347,0.015977120307070436,0.0008391232004214544,0.01076878728417796,0.0014880295384500641,0.26650972878633183,0.5343790224760596,1.3160169295042579,0.46432580268083257,3.8168280298123136e-05,2.9482816898962483e-05,0.00010531694351811893,5.39589709660504e-05,4.0694027120480314e-05,9.25066888157744e-05,5.531212445930578e-05,0.00011844808250316419,1,1900
1.0,1.0,4.6681449020979926e-05,4.6681449020979926e-05,0.9890352487564087,0.6281652340439905,1.2605352887658228,1.078366805031692,1.3765572795418848,0.0011392987107683439,3.983951683039777e-05,0.025487724855338456,0.0001305362857237924,0.01694225908795488,0.0008532389656465966,0.010881881393288495,0.001553103491460206,0.2701370903996576,0.5464244970826257,1.3327166327981104,0.4712612518815149,3.6050132621312514e-05,2.7847239834954962e-05,0.00010217556337011047,5.112005237606354e-05,3.849060522043146e-05,8.817400157568045e-05,5.20302819495555e-05,0.00011401823212509044,1,2000
1.0,1.0,4.326990892877802e-05,4.326990892877802e-05,0.9899860918521881,0.6344282657737494,1.2722978622550727,1.0895320207710029,1.3897026807899238,0.0011696111541823484,3.8643549487460405e-05,0.026592632093525026,0.00012905525363748893,0.01791729898104677,0.0008688667803653516,0.010988492787873838,0.0016178191071958281,0.2736941904659034,0.5583590895766974,1.3489912778968574,0.4781366617316962,3.4127471735700965e-05,2.6377027097623795e-05,9.944184421328828e-05,4.8544156015850604e-05,3.647523408289999e-05,8.41954824863933e-05,4.904196975985542e-05,0.00011006270506186411,1,2100
1.0,1.0,4.021432687295601e-05,4.021432687295601e-05,0.9908649027347565,0.6405690500469063,1.2837930509776925,1.1006862709255074,1.402715165349946,0.0012030462457914837,3.7559344491455704e-05,0.027694015014276374,0.00012760741083184257,0.018900960865721572,0.0008860717716743238,0.011086318823799957,0.0016812098401715048,0.27718706819723593,0.5702026674480294,1.364868838521943,0.48494322988699423,3.23854255839251e-05,2.504123403923586e-05,9.70366018009372e-05,4.618924140231684e-05,3.463841130724177e-05,8.053978672251105e-05,4.633567004930228e-05,0.0001065184551407583,1,2200
1.0,1.0,3.745366120710969e-05,3.745366120710969e-05,0.9916790425777435,0.6465978402993642,1.2950808782479726,1.11179564188933,1.4156328220269643,0.0012400198611430824,3.6595098208636045e-05,0.028794506972189993,0.0001262129662791267,0.019887274538632482,0.0009049487998709083,0.011178669927176088,0.0017440749215893447,0.28063906024908647,0.5819782991311513,1.3804087419412099,0.4917075414559804,3.078521694988012e-05,2.383490209467709e-05,9.499239968135953e-05,4.4037144107278436e-05,3.29574104398489e-05,7.718224514974281e-05,4.385445936350152e-05,0.00010334175021853298,1,2300
1.0,1.0,3.4964799851877615e-05,3.4964799851877615e-05,0.992432713508606,0.6525348656177812,1.3061663739681535,1.122872077703505,1.428466641187697,0.001280689688428538,3.570386252249591e-05,0.029894047260313528,0.0001247724321729038,0.020884581685095327,0.000925394724617945,0.011266044184594648,0.0018057326851703692,0.2840362124443345,0.5936728351116471,1.3956757419109636,0.4984339408874803,2.930544360424392e-05,2.27188975259196e-05,9.32088187255431e-05,4.2054507503053173e-05,3.1403022148879245e-05,7.40462310204748e-05,4.157857983955182e-05,0.00010045226736110635,1,2400
1.0,1.0,3.268339787609875e-05,3.268339787609875e-05,0.9931327402591705,0.6583540835126769,1.3170901336416136,1.1339727439626586,1.4412394561513793,0.0013256068050395697,3.491198003757745e-05,0.031007759709609672,0.00012335604697000235,0.021883141685975716,0.0009474671387579292,0.011348635394824669,0.0018666191899683326,0.28738389394129626,0.6053254999860656,1.4106746711477172,0.5051311650022399,2.796669286908582e-05,2.1719599317293614e-05,9.169489203486592e-05,4.02483346988447e-05,2.997690171469003e-05,7.113714673323557e-05,3.947834193240851e-05,9.786855662241578e-05,1,2500
1.0,1.0,3.060700328205712e-05,3.060700328205712e-05,0.9937826693058014,0.6640950143155351,1.3279044925984635,1.14506533740132,1.4540065824803605,0.0013745830910920631,3.419095082790591e-05,0.032127652299095644,0.00012191710629849695,0.02288591859905864,0.000971253128227545,0.011431023460318102,0.0019285299167677294,0.290721356850554,0.6169238984402909,1.4254156648930802,0.5117957293805375,2.671043694135733e-05,2.077595127047971e-05,9.043689715326764e-05,3.856625335174613e-05,2.8634065529331565e-05,6.841752110631205e-05,3.753683631657623e-05,9.551141920383088e-05,1,2600
1.0,1.0,2.8717866371152923e-05,2.8717866371152923e-05,0.9943869411945343,0.6697460528703232,1.338627469191124,1.1561743136735458,1.4667568322511215,0.0014278701746661682,3.350091355969198e-05,0.03326110581474495,0.00012039562352583744,0.02388835738020134,0.000996769103949191,0.01150563398914528,0.0019882322994817514,0.29400528634505463,0.6284926053376694,1.4399685975404282,0.5184419270844955,2.5543242372805253e-05,1.991519457078539e-05,8.933658318710513e-05,3.698228465509601e-05,2.7381112886359915e-05,6.586097515537404e-05,3.5731802199734375e-05,9.333315028925426e-05,1,2700
1.0,1.0,2.6972265914082527e-05,2.6972265914082527e-05,0.9949470460414886,0.6752870369236916,1.3492526698391885,1.16729053738527,1.479544012574479,0.0014862969983369112,3.28648675349541e-05,0.03439798089675605,0.00011883409752044827,0.024897231487557292,0.0010239353869110346,0.011580080492421985,0.0020473813638091087,0.29727837326936424,0.6399934578221291,1.4543453145306557,0.5250894713681191,2.444986967020668e-05,1.911381332320161e-05,8.843330579111353e-05,3.551336703822017e-05,2.6208985218545422e-05,6.345931615214795e-05,3.404921881156042e-05,9.13674448383972e-05,1,2800
1.0,1.0,2.5357827325933613e-05,2.5357827325933613e-05,0.995467483997345,0.6807681659611262,1.359851990118841,1.1784468034657039,1.492298040762762,0.001550529492305941,3.229522371839266e-05,0.03557679824552906,0.00011719385474862065,0.025905244276145822,0.0010530430499784416,0.011651801169136888,0.002106440011630184,0.3005174437912501,0.651523087397436,1.468569670096258,0.5317011217030085,2.3438582502421923e-05,1.8373068087385036e-05,8.770139356784057e-05,3.414547427382786e-05,2.51168694376247e-05,6.11931591265602e-05,3.2474274121341296e-05,8.95760294952197e-05,1,2900
1.0,1.0,2.386424421274569e-05,2.386424421274569e-05,0.9959499537944794,0.6861512437117199,1.3704292550337414,1.1896431222212414,1.5050571933043102,0.0016196355809370289,3.176225618517492e-05,0.03676179047943151,0.00011553958211152349,0.026919009129414917,0.0010840154372999677,0.011722577701220871,0.002165650448660017,0.30374524738908804,0.6630051508200268,1.4826065078032116,0.5383491292250255,2.2481714040623046e-05,1.7695821952656843e-05,8.711537702765781e-05,3.2871173971216194e-05,2.4086612029350363e-05,5.905550096940715e-05,3.1006953577161767e-05,8.792510379862506e-05,1,3000
1.0,1.0,2.248202872578986e-05,2.248202872578986e-05,0.996397465467453,0.6914738305895298,1.3809363135187596,1.2008852251856297,1.5178610571711033,0.0016945099741860759,3.125488728983328e-05,0.03795003528284724,0.00011379456191207282,0.027916010567423655,0.0011168825258209836,0.011789632128056837,0.0022236924669414293,0.30696227038788493,0.6744905599443882,1.49656860912728,0.5449583419649571,2.159085124731064e-05,1.7053214833140373e-05,8.664411507197656e-05,3.166490569128655e-05,2.3114916984923184e-05,5.700518158846535e-05,2.962332291644998e-05,8.638994404464029e-05,1,3100
1.0,1.0,2.1197154637775384e-05,2.1197154637775384e-05,0.9968113303184509,0.6966981512759958,1.3915254098628793,1.2121557218288217,1.5306672078822885,0.0017758752019290114,3.0783381589571945e-05,0.03917656441080908,0.00011197021558473352,0.028922300532940426,0.0011515336609591031,0.011856497012558975,0.0022813139748905087,0.31017299716222624,0.6859624010776315,1.510399959728602,0.5515827161525522,2.074698386422824e-05,1.6460913684568368e-05,8.631956188764889e-05,3.052420106541831e-05,2.219146517745685e-05,5.508626236405689e-05,2.833042344718706e-05,8.495488327753264e-05,1,3200
1.0,1.0,2.0000548829557374e-05,2.0000548829557374e-05,0.9971936941146851,0.701847520260344,1.4020142821354966,1.2234792975468736,1.5434682635350327,0.0018646141506906133,3.036249108845368e-05,0.04041189753843355,0.00011003945473930798,0.029936483664641855,0.001188373029435752,0.011926133720407961,0.0023414416464220267,0.31338092365695047,0.6974286107106309,1.5241562394185166,0.5582073596997361,1.994148624362424e-05,1.590655665495433e-05,8.617166531621478e-05,2.9449467547237873e-05,2.1319574443623424e-05,5.323446021066047e-05,2.7095655241282657e-05,8.36816725495737e-05,1,3300
1.0,1.0,1.8880666175391525e-05,1.8880666175391525e-05,0.9975458383560181,0.7068868419519276,1.4125542184701771,1.2349012634149403,1.556280924974999,0.001959701803571079,2.9946259019197896e-05,0.041645347177109215,0.00010808841761900112,0.03095079123886535,0.0012274545515538193,0.01198718979867408,0.002398004558926914,0.3165801307550282,0.7088746568551869,1.537870838343224,0.5648129722467274,1.9195780623704195e-05,1.5376113879028708e-05,8.606614574091509e-05,2.8443602786865085e-05,2.04930329346098e-05,5.148856871528551e-05,2.594212128315121e-05,8.245634671766311e-05,1,3400
1.0,1.0,1.7839151041698642e-05,1.7839151041698642e-05,0.9978701174259186,0.7119356816237996,1.4231554692214559,1.2463735764449666,1.569078010839803,0.002063032339719939,2.955266427306924e-05,0.04294343791661959,0.0001061139610101236,0.031963245344741154,0.0012691760039160727,0.012050913048369694,0.0024562446469644783,0.31980187944827776,0.7203902428573201,1.5515058463042806,0.5714332287734578,1.8469874703441747e-05,1.4888986697769724e-05,8.611722114437725e-05,2.748886436165776e-05,1.9706914827111177e-05,4.97850760439178e-05,2.4852919523254968e-05,8.130513560899999e-05,1,3500
1.0,1.0,1.6869407772901468e-05,1.6869407772901468e-05,0.9981669485569,0.7168390141905547,1.4337126599730254,1.2579553710402251,1.5818954097212554,0.0021750168980361195,2.9176871976233087e-05,0.04419352357399475,0.00010400013889011461,0.032976756441712496,0.0013122167310939403,0.012111112113416311,0.0025118657958955737,0.3230274604738952,0.7318581925810577,1.5650495873869659,0.5780972229422332,1.7782729628379457e-05,1.4422048479900695e-05,8.623697249277029e-05,2.65629878413165e-05,1.893811895570252e-05,4.817344051843975e-05,2.380206024099607e-05,8.023751615837682e-05,1,3600
1.0,1.0,1.5954936316120438e-05,1.5954936316120438e-05,0.9984383881092072,0.7217275095335935,1.4443854284636473,1.2696136427275633,1.594715614353845,0.002294173946211231,2.8792046578018926e-05,0.04549157295150508,0.00010180023855355103,0.0340040628962015,0.0013588165329565527,0.012168044706413639,0.0025671217754279496,0.3262581122271513,0.7433079076163267,1.578516383206079,0.5847150278441404,1.713642450340558e-05,1.3995118933962658e-05,8.637170139991213e-05,2.5687839297461323e-05,1.8224573068437167e-05,4.664668995246757e-05,2.2812653696746565e-05,7.922144322947133e-05,1,3700
1.0,1.0,1.5086661733221263e-05,1.5086661733221263e-05,0.9986843466758728,0.7264826826940407,1.4550486140142311,1.2813950114141335,1.6075302891622414,0.002425418068014551,2.850634336937219e-05,0.04675603361829417,9.963748016161844e-05,0.0350251019190182,0.0014073705024202354,0.01222714765026467,0.0026250344890286215,0.3295310668836464,0.7548138432393898,1.5919951729665627,0.5913650326619972,1.6525995306437835e-05,1.3590050002676435e-05,8.664440247230232e-05,2.487661549821496e-05,1.7550224583828822e-05,4.517102934187278e-05,2.187272912124172e-05,7.827376975910738e-05,1,3800
1.0,1.0,1.4278611160989385e-05,1.4278611160989385e-05,0.9989075660705566,0.7311612036619408,1.4657204416189415,1.2932290103826745,1.620335367003463,0.0025670653749330086,2.8228122573636938e-05,0.04809752894379926,9.740381665324094e-05,0.03605178041198087,0.0014584408681912464,0.012290821837268595,0.002684054158635263,0.3328141537103875,0.7663349774275048,1.6054362323675377,0.5979978707227929,1.5925878869893495e-05,1.3211366422183346e-05,8.707708639121847e-05,2.4086396479106043e-05,1.6899365618883166e-05,4.37501594205969e-05,2.099713765346678e-05,7.74240079408628e-05,1,3900
1.0,1.0,1.3529126590583473e-05,1.3529126590583473e-05,0.9991065859794617,0.7358010422540247,1.4764704119515955,1.305212796862179,1.6331129681420862,0.0027176641960977577,2.7978207072010264e-05,0.04940472283487907,9.503535693511367e-05,0.03708139919763198,0.0015116585054784082,0.01235075407748809,0.0027427507666288875,0.3361223351312219,0.7778432380509912,1.6188099991632043,0.6046106230569421,1.5350513422163203e-05,1.2855367458541878e-05,8.742893260205165e-05,2.332794974790886e-05,1.626254197617527e-05,4.237047687638551e-05,2.0144223526585847e-05,7.655745866941288e-05,1,4000
1.0,1.0,1.2810580301447771e-05,1.2810580301447771e-05,0.9992837011814117,0.7403741523103236,1.4873228713349818,1.3173299475984095,1.6459808989839075,0.0028813222834287444,2.7697618861566298e-05,0.05068958992524131,9.279366531700362e-05,0.03813104400796874,0.0015686245114920894,0.012399433873724774,0.00279566225981398,0.33949235523505195,0.7893199368791102,1.6322585984544276,0.6112767502145289,1.4817618648521602e-05,1.2520813470473513e-05,8.790410538495053e-05,2.261073859699536e-05,1.566077298775781e-05,4.108021857973654e-05,1.933379280671943e-05,7.57400721340673e-05,1,4100
1.0,1.0,1.2136996701883618e-05,1.2136996701883618e-05,0.9994404315948486,0.7448766455045188,1.4981830343594993,1.3295375332227195,1.65881409495978,0.0030566921914214618,2.745605797827011e-05,0.05201267450956948,9.054929887497565e-05,0.039167303591057134,0.001628585973776353,0.012453461996301485,0.0028512994749689824,0.3428764268746818,0.8008960112920249,1.6457239612927879,0.6178993806233848,1.4301645023806486e-05,1.2197388969070744e-05,8.844711464917054e-05,2.1911661860940512e-05,1.5098593394213822e-05,3.980065139330691e-05,1.8557583643996622e-05,7.496669331885641e-05,1,4200
1.0,1.0,1.1495996659505181e-05,1.1495996659505181e-05,0.9995757937431335,0.7493429260957782,1.5091300683725422,1.3419236617792194,1.671674438070113,0.0032451418392156484,2.73615605692612e-05,0.053352900098616374,8.828823956719134e-05,0.04024372274761845,0.0016923849634622457,0.012522476974481833,0.0029155938118492486,0.3463324981439655,0.8124298530328815,1.6591469722498005,0.6245893913019245,1.3807935829390772e-05,1.1919732060050592e-05,8.920399159251247e-05,2.125177525158506e-05,1.4552912034559995e-05,3.8600637708441354e-05,1.7837874111137353e-05,7.433333121298347e-05,1,4300
1.0,1.0,1.0890056728385389e-05,1.0890056728385389e-05,0.9996914565563202,0.7537769255141029,1.5201204595068702,1.3544463691214332,1.6845820722082863,0.003446394475759007,2.7209251129534096e-05,0.05469677866494749,8.597527630627155e-05,0.041318992982269265,0.0017586480971658602,0.012565177763462998,0.002969354754895903,0.3498246845701942,0.8240382251242409,1.6725674447516212,0.6313043412665138,1.3337325071915984e-05,1.163838169304654e-05,8.980221173260361e-05,2.0633127860492095e-05,1.4028677469468676e-05,3.744264176930301e-05,1.7135072994278744e-05,7.356770220212638e-05,1,4400
1.0,1.0,1.0334853868698701e-05,1.0334853868698701e-05,0.9997879564762115,0.7581246262743662,1.5311458474352548,1.367062605018873,1.6974805957033823,0.0036655669428000692,2.7082744054496288e-05,0.055995973791141296,8.372234515263699e-05,0.04238704129602411,0.001828715354349697,0.012615512157935882,0.0030273909542302135,0.3533826833918283,0.8355953460886667,1.6859987145617197,0.6379464632227609,1.2873309970018454e-05,1.1362788427504711e-05,9.041446537594311e-05,2.000086533371359e-05,1.3502372894436121e-05,3.629285129136406e-05,1.6460317056044005e-05,7.284310777322389e-05,1,4500
1.0,1.0,9.794498510018457e-06,9.794498510018457e-06,0.9998658299446106,0.7623927399863533,1.5422930524100593,1.3798607394446663,1.7104426429023079,0.0039022376176944817,2.7104545551992487e-05,0.05733425844209705,8.158989203366218e-05,0.04350102621810947,0.0019023262311748113,0.012677924928539142,0.0030909767256162013,0.3570368692626289,0.8472804829825691,1.6994851634253791,0.6446654007186225,1.2444358617358375e-05,1.1124316188215744e-05,9.1411714493006e-05,1.942469043569872e-05,1.3025982298131566e-05,3.52226225004415e-05,1.582515051268274e-05,7.228448794194264e-05,1,4600
1.0,1.0,9.28508052311372e-06,9.28508052311372e-06,0.999925047159195,0.7665711773752264,1.5534552468179754,1.392803682219892,1.723363174331098,0.004148660898863454,2.7077121558249928e-05,0.05863539708843746,7.941693365864921e-05,0.04462058303943195,0.0019822162303171353,0.012728411909847637,0.0031489922857872443,0.36069916023006954,0.8588979972719244,1.7128559483408026,0.651378823649793,1.2025717296637595e-05,1.0906456736847758e-05,9.222666449204553e-05,1.8864182493416592e-05,1.2554126442410052e-05,3.416886647755746e-05,1.522297679912299e-05,7.168159390857909e-05,1,4700
