layer,head,delta_loss,delta_accuracy,seed,step
1,0,0.4972359923121985,0.1314879059791565,2,900
1,1,1.2796853271720465,0.3598616123199463,2,900
1,2,0.7924779740569647,0.1764705777168274,2,900
1,3,0.3872400013206061,0.0968858003616333,2,900
0,0,0.25182228778430726,0.08650517463684082,2,950
0,1,1.2201872417790582,0.29411762952804565,2,950
0,2,0.40521338079997804,0.13494807481765747,2,950
0,3,0.7416673252446344,0.16955018043518066,2,950
1,0,0.5031429478985956,0.1314879059791565,2,950
1,1,1.2982793400151422,0.36332178115844727,2,950
1,2,0.7996932217938593,0.1764705777168274,2,950
1,3,0.39167910312244203,0.0968858003616333,2,950
0,0,0.2536962798621971,0.08650517463684082,2,1000
0,1,1.2287614217784721,0.2906574606895447,2,1000
0,2,0.40845032248762436,0.1314879059791565,2,1000
0,3,0.7499728075054009,0.16955018043518066,2,1000
1,0,0.5087842217471916,0.1314879059791565,2,1000
1,1,1.3164090982463676,0.366782009601593,2,1000
1,2,0.8067106476810295,0.1764705777168274,2,1000
1,3,0.3960681429889519,0.10034602880477905,2,1000
0,0,0.2554782333318144,0.08650517463684082,2,1050
0,1,1.2370001079980284,0.2906574606895447,2,1050
0,2,0.411535948747769,0.13494807481765747,2,1050
0,3,0.7578684689942747,0.17301040887832642,2,1050
1,0,0.5141866209451109,0.12802767753601074,2,1050
1,1,1.3341195585671812,0.37024223804473877,2,1050
1,2,0.8135498168412596,0.1764705777168274,2,1050
1,3,0.4004123213235289,0.10034602880477905,2,1050
0,0,0.2571819869626779,0.08650517463684082,2,1100
0,1,1.2449354080308694,0.2906574606895447,2,1100
0,2,0.4144867507566232,0.13494807481765747,2,1100
0,3,0.765398219024064,0.17301040887832642,2,1100
1,0,0.519381955062272,0.13494807481765747,2,1100
1,1,1.3514481929887552,0.37370240688323975,2,1100
1,2,0.8202278761018533,0.1764705777168274,2,1100
1,3,0.4047209767450113,0.10034602880477905,2,1100
0,0,0.2588158967337222,0.08650517463684082,2,1150
0,1,1.2526031555971713,0.2906574606895447,2,1150
0,2,0.4173197867712588,0.13494807481765747,2,1150
0,3,0.7725975336870761,0.17301040887832642,2,1150
1,0,0.5243961634478183,0.13494807481765747,2,1150
1,1,1.3684432329973788,0.37370240688323975,2,1150
1,2,0.8267617049059481,0.1764705777168274,2,1150
1,3,0.4089921834311099,0.10034602880477905,2,1150
0,0,0.26039192746247863,0.08650517463684082,2,1200
0,1,1.2600205011185608,0.2906574606895447,2,1200
0,2,0.42004898856248474,0.13840830326080322,2,1200
0,3,0.7794994778450928,0.17301040887832642,2,1200
1,0,0.5292478270348511,0.13494807481765747,2,1200
1,1,1.3851293391999207,0.3771626353263855,2,1200
1,2,0.8331620163735352,0.17993080615997314,2,1200
1,3,0.41323412130441284,0.10034602880477905,2,1200
0,0,0.26191439837566577,0.08304500579833984,2,1250
0,1,1.2672159335052129,0.2906574606895447,2,1250
0,2,0.4226863047515508,0.13840830326080322,2,1250
0,3,0.7861362955009099,0.17301040887832642,2,1250
1,0,0.5339582821761724,0.13840830326080322,2,1250
1,1,1.4015495440398809,0.3771626353263855,2,1250
1,2,0.8394527098571416,0.18339097499847412,2,1250
1,3,0.4174471160804387,0.1038062572479248,2,1250
0,0,0.26339117450697813,0.07958477735519409,2,1300
0,1,1.2742115931032458,0.2906574606895447,2,1300
0,2,0.42523769302351866,0.13840830326080322,2,1300
0,3,0.7925327496050159,0.17301040887832642,2,1300
1,0,0.5385385231493274,0.13840830326080322,2,1300
1,1,1.4177209810732165,0.3771626353263855,2,1300
1,2,0.8456354813097278,0.18339097499847412,2,1300
1,3,0.42163515849097166,0.1038062572479248,2,1300
0,0,0.2648289909484447,0.07958477735519409,2,1350
0,1,1.281029235375172,0.2906574606895447,2,1350
0,2,0.4277194848182262,0.14186853170394897,2,1350
0,3,0.7987095823409618,0.17301040887832642,2,1350
1,0,0.5430057158591808,0.14186853170394897,2,1350
1,1,1.4336735119941295,0.3771626353263855,2,1350
1,2,0.8517251124503673,0.18339097499847412,2,1350
1,3,0.4258012583377422,0.1038062572479248,2,1350
0,0,0.2662340698661865,0.07958477735519409,2,1400
0,1,1.2876813409748138,0.2906574606895447,2,1400
0,2,0.4301318226280273,0.14186853170394897,2,1400
0,3,0.8046828506412567,0.17301040887832642,2,1400
1,0,0.5473697779598297,0.1487889289855957,2,1400
1,1,1.449420451921469,0.3771626353263855,2,1400
1,2,0.8577299712123931,0.18339097499847412,2,1400
1,3,0.429946541589743,0.10726642608642578,2,1400
0,0,0.2676114261848852,0.07958477735519409,2,1450
0,1,1.2941872597439215,0.2871972322463989,2,1450
0,2,0.43248299963306636,0.14186853170394897,2,1450
0,3,0.8104763150913641,0.17301040887832642,2,1450
1,0,0.5516379595501348,0.1487889289855957,2,1450
1,1,1.464984726975672,0.3771626353263855,2,1450
1,2,0.8636604071361944,0.18685120344161987,2,1450
1,3,0.4340727151138708,0.10726642608642578,2,1450
0,0,0.2689641438482795,0.07958477735519409,2,1500
0,1,1.3005578838346992,0.2837370038032532,2,1500
0,2,0.4347835801600013,0.14186853170394897,2,1500
0,3,0.8161000929831062,0.17301040887832642,2,1500
1,0,0.5558200202940498,0.1487889289855957,2,1500
1,1,1.4803932033537421,0.3771626353263855,2,1500
1,2,0.8695254646299873,0.19031143188476562,2,1500
1,3,0.43818226680741645,0.10726642608642578,2,1500
0,0,0.27029772456444334,0.07958477735519409,2,1550
0,1,1.3068132882908685,0.2837370038032532,2,1550
0,2,0.43703584726608824,0.14186853170394897,2,1550
0,3,0.821564305384527,0.17301040887832642,2,1550
1,0,0.5599208360508783,0.1487889289855957,2,1550
1,1,1.4956427102879388,0.3771626353263855,2,1550
1,2,0.8753348475293024,0.19031143188476562,2,1550
1,3,0.4422777181462152,0.11072665452957153,2,1550
0,0,0.27161787787918,0.07958477735519409,2,1600
0,1,1.3129524175310507,0.2871972322463989,2,1600
0,2,0.4392384175444022,0.14186853170394897,2,1600
0,3,0.8268907252931967,0.1764705777168274,2,1600
1,0,0.563958365120925,0.1487889289855957,2,1600
1,1,1.5107567493105307,0.3771626353263855,2,1600
1,2,0.8810913745546713,0.19031143188476562,2,1600
1,3,0.44635467568878084,0.11072665452957153,2,1600
0,0,0.27292896884318907,0.07958477735519409,2,1650
0,1,1.3190011836850317,0.2871972322463989,2,1650
0,2,0.44140712993976194,0.14186853170394897,2,1650
0,3,0.832082257446018,0.1764705777168274,2,1650
1,0,0.5679203726613196,0.1487889289855957,2,1650
1,1,1.52574096697208,0.3771626353263855,2,1650
1,2,0.8868049837910803,0.19031143188476562,2,1650
1,3,0.4504223026597174,0.11072665452957153,2,1650
0,0,0.27423032766819233,0.07958477735519409,2,1700
0,1,1.3249541187906289,0.2906574606895447,2,1700
0,2,0.4435341919088387,0.14186853170394897,2,1700
0,3,0.8371491099023842,0.1764705777168274,2,1700
1,0,0.571822431149485,0.15224915742874146,2,1700
1,1,1.5406145716333413,0.3771626353263855,2,1700
1,2,0.8924806976938271,0.1937716007232666,2,1700
1,3,0.45447948223591084,0.11072665452957153,2,1700
0,0,0.27552585877492675,0.07958477735519409,2,1750
0,1,1.3308319953830505,0.2906574606895447,2,1750
0,2,0.44563492216184386,0.14532870054244995,2,1750
0,3,0.8420988229663635,0.17301040887832642,2,1750
1,0,0.5756640342624451,0.15224915742874146,2,1750
1,1,1.5553783086688782,0.3771626353263855,2,1750
1,2,0.8981208709628845,0.19723182916641235,2,1750
1,3,0.458522727862146,0.11072665452957153,2,1750
0,0,0.2768244030266942,0.08304500579833984,2,1800
0,1,1.3366393627911748,0.29411762952804565,2,1800
0,2,0.4476983430176915,0.14532870054244995,2,1800
0,3,0.846941787222022,0.17301040887832642,2,1800
1,0,0.5794604005604924,0.15224915742874146,2,1800
1,1,1.570045429685706,0.3771626353263855,2,1800
1,2,0.9037317218571843,0.19723182916641235,2,1800
1,3,0.4625595094948949,0.11072665452957153,2,1800
0,0,0.27812318509677425,0.08304500579833984,2,1850
0,1,1.342382893024478,0.2906574606895447,2,1850
0,2,0.44973854726413265,0.1487889289855957,2,1850
0,3,0.8516818732605316,0.17301040887832642,2,1850
1,0,0.5832009763107635,0.15570932626724243,2,1850
1,1,1.5846245140419342,0.3771626353263855,2,1850
1,2,0.9093139023170806,0.19723182916641235,2,1850
1,3,0.46658281987765804,0.11072665452957153,2,1850
0,0,0.279429015066853,0.08304500579833984,2,1900
0,1,1.3480756248500256,0.29411762952804565,2,1900
0,2,0.45174964919351623,0.1487889289855957,2,1900
0,3,0.8563359345462231,0.17301040887832642,2,1900
1,0,0.5868909920718579,0.15916955471038818,2,1900
1,1,1.599121090319386,0.3840830326080322,2,1900
1,2,0.9148833717372327,0.19723182916641235,2,1900
1,3,0.47060143604539917,0.11072665452957153,2,1900
0,0,0.2807372570860025,0.08304500579833984,2,1950
0,1,1.353717660986149,0.29411762952804565,2,1950
0,2,0.45374423869725433,0.15224915742874146,2,1950
0,3,0.860894060217106,0.17301040887832642,2,1950
1,0,0.5905429483282205,0.15916955471038818,2,1950
1,1,1.613533711515629,0.3840830326080322,2,1950
1,2,0.92043147095319,0.19723182916641235,2,1950
1,3,0.4746162057745096,0.11072665452957153,2,1950
0,0,0.28205774952220963,0.08304500579833984,2,2000
0,1,1.3593163066034322,0.2975778579711914,2,2000
0,2,0.4557145409708028,0.15224915742874146,2,2000
0,3,0.8653826885347371,0.17301040887832642,2,2000
1,0,0.594156282437325,0.15916955471038818,2,2000
1,1,1.6278918557291036,0.387543261051178,2,2000
1,2,0.9259658031587605,0.20415222644805908,2,2000
1,3,0.47862579156208085,0.11072665452957153,2,2000
0,0,0.28339249283089885,0.08304500579833984,2,2050
0,1,1.3648743072153593,0.30103808641433716,2,2050
0,2,0.4576656857134367,0.15224915742874146,2,2050
0,3,0.8697839418055082,0.17301040887832642,2,2050
1,0,0.5977286735178495,0.15916955471038818,2,2050
1,1,1.6421813407541777,0.387543261051178,2,2050
1,2,0.931485239565518,0.20415222644805908,2,2050
1,3,0.4826232233644987,0.11418682336807251,2,2050
0,0,0.28474009456840577,0.08304500579833984,2,2100
0,1,1.370398346807633,0.30103808641433716,2,2100
0,2,0.45960367145744385,0.15224915742874146,2,2100
0,3,0.8741010469457251,0.17301040887832642,2,2100
1,0,0.6012685340901953,0.15916955471038818,2,2100
1,1,1.6564126652738196,0.39100348949432373,2,2100
1,2,0.9370038551351172,0.20415222644805908,2,2100
1,3,0.4866206389924628,0.11418682336807251,2,2100
0,0,0.28610382133047096,0.08304500579833984,2,2150
0,1,1.375901675753994,0.30449825525283813,2,2150
0,2,0.4615241056017112,0.15570932626724243,2,2150
0,3,0.8783631687692832,0.17301040887832642,2,2150
1,0,0.6047748094133567,0.15916955471038818,2,2150
1,1,1.6705929999880027,0.39100348949432373,2,2150
1,2,0.9425156479410361,0.21107268333435059,2,2150
1,3,0.49062446408788674,0.11418682336807251,2,2150
0,0,0.28748169088794384,0.08304500579833984,2,2200
0,1,1.3813748612446943,0.30449825525283813,2,2200
0,2,0.4634280457539717,0.15570932626724243,2,2200
0,3,0.8825655236287275,0.17301040887832642,2,2200
1,0,0.6082467093510786,0.16262978315353394,2,2200
1,1,1.6847248330159346,0.39100348949432373,2,2200
1,2,0.9480302586598555,0.21107268333435059,2,2200
1,3,0.4946156992955366,0.11418682336807251,2,2200
0,0,0.2888830793417583,0.08304500579833984,2,2250
0,1,1.3868352067984233,0.3079584836959839,2,2250
0,2,0.4653225434340129,0.15570932626724243,2,2250
0,3,0.8866955531157146,0.1764705777168274,2,2250
1,0,0.6116843116797099,0.16262978315353394,2,2250
1,1,1.698807228855003,0.39100348949432373,2,2250
1,2,0.9535410893477092,0.21107268333435059,2,2250
1,3,0.4986143303431163,0.11418682336807251,2,2250
0,0,0.2903058284391591,0.07958477735519409,2,2300
0,1,1.3922759348024556,0.31141871213912964,2,2300
0,2,0.4672051125635335,0.15916955471038818,2,2300
0,3,0.8907684737314412,0.1764705777168274,2,2300
1,0,0.6150998526682088,0.16262978315353394,2,2300
1,1,1.712851291285915,0.39792388677597046,2,2300
1,2,0.9590585881342122,0.21107268333435059,2,2300
1,3,0.502612000094814,0.11418682336807251,2,2300
0,0,0.2917519432849076,0.07958477735519409,2,2350
0,1,1.3977149051970628,0.31141871213912964,2,2350
0,2,0.46908276503745583,0.15916955471038818,2,2350
0,3,0.894789926464,0.1764705777168274,2,2350
1,0,0.618480853492656,0.16262978315353394,2,2350
1,1,1.7268657011336472,0.40138405561447144,2,2350
1,2,0.9645755214041856,0.21107268333435059,2,2350
1,3,0.5066094917601731,0.11418682336807251,2,2350
0,0,0.29321515239280416,0.07958477735519409,2,2400
0,1,1.403150376449048,0.31141871213912964,2,2400
0,2,0.47095948136848165,0.16262978315353394,2,2400
0,3,0.898758765826642,0.1764705777168274,2,2400
1,0,0.6218538848261232,0.16262978315353394,2,2400
1,1,1.7408400145868654,0.40138405561447144,2,2400
1,2,0.97010808862251,0.21107268333435059,2,2400
1,3,0.5106075373987551,0.11418682336807251,2,2400
0,0,0.29470850845609675,0.08650517463684082,2,2450
0,1,1.4085783841255761,0.31141871213912964,2,2450
0,2,0.47281126996313105,0.16262978315353394,2,2450
0,3,0.9026803853157617,0.1764705777168274,2,2450
1,0,0.6251728417519189,0.1660899519920349,2,2450
1,1,1.7547943474892236,0.40138405561447144,2,2450
1,2,0.9756481530312158,0.21107268333435059,2,2450
1,3,0.5146065833214379,0.11764705181121826,2,2450
0,0,0.29623015250399476,0.08996540307998657,2,2500
0,1,1.4140050264759338,0.31141871213912964,2,2500
0,2,0.47466595496371156,0.16262978315353394,2,2500
0,3,0.9065696450634277,0.1764705777168274,2,2500
1,0,0.6284868570728577,0.1660899519920349,2,2500
1,1,1.7687302681370056,0.40138405561447144,2,2500
1,2,0.9811940046711243,0.21107268333435059,2,2500
1,3,0.5186158272190369,0.11764705181121826,2,2500
0,0,0.297781442230189,0.09342563152313232,2,2550
0,1,1.4194281445197703,0.3148788809776306,2,2550
0,2,0.476513211553538,0.16262978315353394,2,2550
0,3,0.9103944645576121,0.1764705777168274,2,2550
1,0,0.6317882285766245,0.1660899519920349,2,2550
1,1,1.7826142655067088,0.40830451250076294,2,2550
1,2,0.9867614851646067,0.21107268333435059,2,2550
1,3,0.5226211891822459,0.11764705181121826,2,2550
0,0,0.29935614926944254,0.09342563152313232,2,2600
0,1,1.4248611198199796,0.3148788809776306,2,2600
0,2,0.4783614741099882,0.16262978315353394,2,2600
0,3,0.9141867028010893,0.1764705777168274,2,2600
1,0,0.6350555883182096,0.1660899519920349,2,2600
1,1,1.796492146087985,0.40830451250076294,2,2600
1,2,0.9923370347751188,0.21107268333435059,2,2600
1,3,0.5266470180285978,0.11764705181121826,2,2600
0,0,0.30095697489377926,0.09342563152313232,2,2650
0,1,1.430301438242168,0.3148788809776306,2,2650
0,2,0.4802045926153369,0.16262978315353394,2,2650
0,3,0.9179480775892443,0.1764705777168274,2,2650
1,0,0.6382984026968188,0.1660899519920349,2,2650
1,1,1.8103660449087329,0.4117646813392639,2,2650
1,2,0.9979407295286364,0.21107268333435059,2,2650
1,3,0.5306735738813586,0.12110728025436401,2,2650
0,0,0.30258946193862357,0.09342563152313232,2,2700
0,1,1.435762212411646,0.3148788809776306,2,2700
0,2,0.4820712663095037,0.16262978315353394,2,2700
0,3,0.9216552831094305,0.1764705777168274,2,2700
1,0,0.6415412284295599,0.1660899519920349,2,2700
1,1,1.8242071129243413,0.41522490978240967,2,2700
1,2,1.0035522438447515,0.21107268333435059,2,2700
1,3,0.5347048498551885,0.12110728025436401,2,2700
0,0,0.30425875206310593,0.08996540307998657,2,2750
0,1,1.441230106547664,0.3148788809776306,2,2750
0,2,0.4838915648015245,0.16262978315353394,2,2750
0,3,0.9253525616677507,0.1764705777168274,2,2750
1,0,0.6447469474824175,0.1660899519920349,2,2750
1,1,1.838022041514705,0.41522490978240967,2,2750
1,2,1.0091860773118242,0.21453285217285156,2,2750
1,3,0.5387598158868059,0.12110728025436401,2,2750
0,0,0.30594944954282255,0.08650517463684082,2,2800
0,1,1.446713924411597,0.3148788809776306,2,2800
0,2,0.4857465922868869,0.16262978315353394,2,2800
0,3,0.9290019869840762,0.1764705777168274,2,2800
1,0,0.6479621529615542,0.1660899519920349,2,2800
1,1,1.8518829345739505,0.41522490978240967,2,2800
1,2,1.0148310661352298,0.21453285217285156,2,2800
1,3,0.5427979826963565,0.12110728025436401,2,2800
0,0,0.3076783822634752,0.08996540307998657,2,2850
0,1,1.452218692169481,0.3148788809776306,2,2850
0,2,0.4876038240054186,0.16262978315353394,2,2850
0,3,0.9325989292719896,0.1764705777168274,2,2850
1,0,0.6511342929461534,0.1660899519920349,2,2850
1,1,1.8657185243228014,0.41522490978240967,2,2850
1,2,1.0205024884799059,0.21107268333435059,2,2850
1,3,0.5468487547495897,0.12110728025436401,2,2850
0,0,0.3094369303507847,0.09342563152313232,2,2900
0,1,1.4577470254225773,0.3148788809776306,2,2900
0,2,0.4894468020720524,0.16262978315353394,2,2900
0,3,0.9362005423827213,0.17993080615997314,2,2900
1,0,0.6543225478453678,0.1660899519920349,2,2900
1,1,1.879523916177277,0.41522490978240967,2,2900
1,2,1.0261911582274479,0.21107268333435059,2,2900
1,3,0.5509224962515873,0.12456744909286499,2,2900
0,0,0.31121791598343407,0.09342563152313232,2,2950
0,1,1.4632940411283926,0.3148788809776306,2,2950
0,2,0.4913175821020559,0.16262978315353394,2,2950
0,3,0.9397549748136953,0.17993080615997314,2,2950
1,0,0.6574631452276662,0.1660899519920349,2,2950
1,1,1.8933326124861196,0.41522490978240967,2,2950
1,2,1.031933557958837,0.21107268333435059,2,2950
1,3,0.5549984097197012,0.12456744909286499,2,2950
0,0,0.3130613785215246,0.0968858003616333,2,3000
0,1,1.4688863377996313,0.3148788809776306,2,3000
0,2,0.49317433647593134,0.16262978315353394,2,3000
0,3,0.9432939510770666,0.17993080615997314,2,3000
1,0,0.6606160622068273,0.1660899519920349,2,3000
1,1,1.9071547608800756,0.41522490978240967,2,3000
1,2,1.0376731973119604,0.21453285217285156,2,3000
1,3,0.5591007690854894,0.12456744909286499,2,3000
0,0,0.31491484443176887,0.0968858003616333,2,3050
0,1,1.474485270180594,0.31833910942077637,2,3050
0,2,0.4950450281285157,0.16262978315353394,2,3050
0,3,0.9468063036583771,0.17993080615997314,2,3050
1,0,0.6637592832230439,0.1660899519920349,2,3050
1,1,1.9210195461892,0.41522490978240967,2,3050
1,2,1.0434472481392731,0.21799308061599731,2,3050
1,3,0.563201181092154,0.12456744909286499,2,3050
0,0,0.31681173820652475,0.0968858003616333,2,3100
0,1,1.4801403262154054,0.31833910942077637,2,3100
0,2,0.4969353057877015,0.15916955471038818,2,3100
0,3,0.9503111817375611,0.17993080615997314,2,3100
1,0,0.6668721415535401,0.17301040887832642,2,3100
1,1,1.934823153211255,0.41522490978240967,2,3100
1,2,1.049251315786023,0.22145330905914307,2,3100
1,3,0.5673181392685365,0.12456744909286499,2,3100
0,0,0.3187378313505178,0.0968858003616333,2,3150
0,1,1.4858063127958303,0.31833910942077637,2,3150
0,2,0.4988637235128408,0.15916955471038818,2,3150
0,3,0.9537562396490102,0.17993080615997314,2,3150
1,0,0.6699765589200979,0.1764705777168274,2,3150
1,1,1.948656168218804,0.4186851382255554,2,3150
1,2,1.0551095869504934,0.22491347789764404,2,3150
1,3,0.5714598562681203,0.12456744909286499,2,3150
0,0,0.32069335021333245,0.0968858003616333,2,3200
0,1,1.4915122155125573,0.31833910942077637,2,3200
0,2,0.5007368687565759,0.15916955471038818,2,3200
0,3,0.9571924570973351,0.17993080615997314,2,3200
1,0,0.6730732087071374,0.17993080615997314,2,3200
1,1,1.9624781969960168,0.4186851382255554,2,3200
1,2,1.0609394673283532,0.2283737063407898,2,3200
1,3,0.5755970243390038,0.12456744909286499,2,3200
0,0,0.32268840190954506,0.0968858003616333,2,3250
0,1,1.4972496938426048,0.31833910942077637,2,3250
0,2,0.502645404310897,0.15570932626724243,2,3250
0,3,0.9606336068827659,0.17993080615997314,2,3250
1,0,0.6761544060427696,0.17993080615997314,2,3250
1,1,1.9763003301341087,0.42560553550720215,2,3250
