component,layer,index,delta_loss,delta_accuracy,seed,step,probe_split
head,0,1,1.4503611454420025,0.31141871213912964,0,1700,full_table
head,0,2,0.7933182248525554,0.20761245489120483,0,1700,full_table
head,0,3,1.3890763649396831,0.29411762952804565,0,1700,full_table
mlp_group,0,0,3.0238421459216624e-05,0.0,0,1700,full_table
mlp_group,0,1,7.441494381055236e-05,0.0,0,1700,full_table
mlp_group,0,2,0.006623711684369482,0.003460228443145752,0,1700,full_table
mlp_group,0,3,0.016326972996466793,0.003460228443145752,0,1700,full_table
mlp_group,0,4,3.9022408600430936e-05,0.0,0,1700,full_table
mlp_group,0,5,0.04765586346911732,0.01038062572479248,0,1700,full_table
mlp_group,0,6,0.0003664174146251753,0.0,0,1700,full_table
mlp_group,0,7,3.860682772938162e-05,0.0,0,1700,full_table
head,1,0,0.369121087496751,0.11072665452957153,0,1700,full_table
head,1,1,0.20465329081343953,0.0519031286239624,0,1700,full_table
head,1,2,0.3443320819787914,0.10726642608642578,0,1700,full_table
head,1,3,0.49929223746585194,0.12802767753601074,0,1700,full_table
mlp_group,1,0,2.735886664595455e-05,0.0,0,1700,full_table
mlp_group,1,1,2.737410250119865e-05,0.0,0,1700,full_table
mlp_group,1,2,7.38484668545425e-05,0.0,0,1700,full_table
mlp_group,1,3,5.880898970644921e-05,0.0,0,1700,full_table
mlp_group,1,4,7.776236452627927e-05,0.0,0,1700,full_table
mlp_group,1,5,6.510859384434298e-05,0.0,0,1700,full_table
mlp_group,1,6,5.29423778061755e-05,0.0,0,1700,full_table
mlp_group,1,7,3.3134456316474825e-05,0.0,0,1700,full_table
head,0,0,1.4510263717820635,0.32179927825927734,0,1800,full_table
head,0,1,1.4620752847840777,0.3148788809776306,0,1800,full_table
head,0,2,0.7990604556252947,0.20761245489120483,0,1800,full_table
head,0,3,1.4002072132279864,0.2906574606895447,0,1800,full_table
mlp_group,0,0,2.81814209301956e-05,0.0,0,1800,full_table
mlp_group,0,1,7.03649566275999e-05,0.0,0,1800,full_table
mlp_group,0,2,0.007058163741021417,0.003460228443145752,0,1800,full_table
mlp_group,0,3,0.01696547596657183,0.003460228443145752,0,1800,full_table
mlp_group,0,4,3.693587495945394e-05,0.0,0,1800,full_table
mlp_group,0,5,0.05025387472414877,0.01038062572479248,0,1800,full_table
mlp_group,0,6,0.0003650620492408052,0.0,0,1800,full_table
mlp_group,0,7,3.599058254621923e-05,0.0,0,1800,full_table
head,1,0,0.37516581184172537,0.10726642608642578,0,1800,full_table
head,1,1,0.2078419989993563,0.05536329746246338,0,1800,full_table
head,1,2,0.3514869428327074,0.11072665452957153,0,1800,full_table
head,1,3,0.5087387478997698,0.1314879059791565,0,1800,full_table
mlp_group,1,0,2.535410749260336e-05,0.0,0,1800,full_table
mlp_group,1,1,2.5293047656305134e-05,0.0,0,1800,full_table
mlp_group,1,2,6.914384721312672e-05,0.0,0,1800,full_table
mlp_group,1,3,5.484278517542407e-05,0.0,0,1800,full_table
mlp_group,1,4,7.312709931284189e-05,0.0,0,1800,full_table
mlp_group,1,5,6.076054705772549e-05,0.0,0,1800,full_table
mlp_group,1,6,4.940030339639634e-05,0.0,0,1800,full_table
mlp_group,1,7,3.0823815905023366e-05,0.0,0,1800,full_table
head,0,0,1.4693683216246427,0.32871973514556885,0,1900,full_table
head,0,1,1.4735365936430753,0.3148788809776306,0,1900,full_table
head,0,2,0.8046143481406034,0.20761245489120483,0,1900,full_table
head,0,3,1.4110684225233854,0.2906574606895447,0,1900,full_table
mlp_group,0,0,2.6381327188573778e-05,0.0,0,1900,full_table
mlp_group,0,1,6.67746426188387e-05,0.0,0,1900,full_table
mlp_group,0,2,0.0074881629916490056,0.003460228443145752,0,1900,full_table
mlp_group,0,3,0.017598325190192554,0.003460228443145752,0,1900,full_table
mlp_group,0,4,3.5100762033835053e-05,0.0,0,1900,full_table
mlp_group,0,5,0.05279944258654723,0.01038062572479248,0,1900,full_table
mlp_group,0,6,0.0003651309016277082,0.0,0,1900,full_table
mlp_group,0,7,3.3676173188723624e-05,0.0,0,1900,full_table
head,1,0,0.3813726434382261,0.10726642608642578,0,1900,full_table
head,1,1,0.21114557775581488,0.05882352590560913,0,1900,full_table
head,1,2,0.35861889812076697,0.11072665452957153,0,1900,full_table
head,1,3,0.5182559916647733,0.1314879059791565,0,1900,full_table
mlp_group,1,0,2.358069468755275e-05,0.0,0,1900,full_table
mlp_group,1,1,2.34886902035214e-05,0.0,0,1900,full_table
mlp_group,1,2,6.49628127575852e-05,0.0,0,1900,full_table
mlp_group,1,3,5.1312308642081916e-05,0.0,0,1900,full_table
mlp_group,1,4,6.898515130160376e-05,0.0,0,1900,full_table
mlp_group,1,5,5.6900673371274024e-05,0.0,0,1900,full_table
mlp_group,1,6,4.625028668669984e-05,0.0,0,1900,full_table
mlp_group,1,7,2.8780348657164723e-05,0.0,0,1900,full_table
head,0,0,1.4871957415307406,0.32871973514556885,0,2000,full_table
head,0,1,1.4847760313714389,0.3148788809776306,0,2000,full_table
head,0,2,0.8100147956574801,0.20761245489120483,0,2000,full_table
head,0,3,1.4216852301324252,0.2906574606895447,0,2000,full_table
mlp_group,0,0,2.474326902301982e-05,0.0,0,2000,full_table
mlp_group,0,1,6.356525409501046e-05,0.0,0,2000,full_table
mlp_group,0,2,0.007910655956948176,0.003460228443145752,0,2000,full_table
mlp_group,0,3,0.018224364292109385,0.003460228443145752,0,2000,full_table
mlp_group,0,4,3.345566801726818e-05,0.0,0,2000,full_table
mlp_group,0,5,0.05528717130073346,0.01038062572479248,0,2000,full_table
mlp_group,0,6,0.0003664664109237492,0.0,0,2000,full_table
mlp_group,0,7,3.162072243867442e-05,0.0,0,2000,full_table
head,1,0,0.3877458685601596,0.10726642608642578,0,2000,full_table
head,1,1,0.21456952035077848,0.06228375434875488,0,2000,full_table
head,1,2,0.3657406979764346,0.11072665452957153,0,2000,full_table
head,1,3,0.5278537386620883,0.13494807481765747,0,2000,full_table
mlp_group,1,0,2.1989551896695048e-05,0.0,0,2000,full_table
mlp_group,1,1,2.186043275287375e-05,0.0,0,2000,full_table
mlp_group,1,2,6.118993042036891e-05,0.0,0,2000,full_table
mlp_group,1,3,4.813843406736851e-05,0.0,0,2000,full_table
mlp_group,1,4,6.524172204080969e-05,0.0,0,2000,full_table
mlp_group,1,5,5.344691453501582e-05,0.0,0,2000,full_table
mlp_group,1,6,4.3424355681054294e-05,0.0,0,2000,full_table
mlp_group,1,7,2.694635622901842e-05,0.0,0,2000,full_table
head,0,0,1.5045742720867565,0.32871973514556885,0,2100,full_table
head,0,1,1.4958497018124035,0.3148788809776306,0,2100,full_table
head,0,2,0.8152984709049633,0.21107268333435059,0,2100,full_table
head,0,3,1.432138177802699,0.29411762952804565,0,2100,full_table
mlp_group,0,0,2.3263975890586153e-05,0.0,0,2100,full_table
mlp_group,0,1,6.066714195185341e-05,0.0,0,2100,full_table
mlp_group,0,2,0.008325482023792574,0.003460228443145752,0,2100,full_table
mlp_group,0,3,0.018843599831598112,0.003460228443145752,0,2100,full_table
mlp_group,0,4,3.1965126254362985e-05,0.0,0,2100,full_table
mlp_group,0,5,0.05772397597684176,0.01038062572479248,0,2100,full_table
mlp_group,0,6,0.0003690299672598485,0.0,0,2100,full_table
mlp_group,0,7,2.975865572807379e-05,0.0,0,2100,full_table
head,1,0,0.39427841012729914,0.11072665452957153,0,2100,full_table
head,1,1,0.21811548178447993,0.06574392318725586,0,2100,full_table
head,1,2,0.37283763592495234,0.11072665452957153,0,2100,full_table
head,1,3,0.5375339717174938,0.13840830326080322,0,2100,full_table
mlp_group,1,0,2.056129596894607e-05,0.0,0,2100,full_table
mlp_group,1,1,2.0392595615703613e-05,0.0,0,2100,full_table
mlp_group,1,2,5.7781155192060396e-05,0.0,0,2100,full_table
mlp_group,1,3,4.526099291979335e-05,0.0,0,2100,full_table
mlp_group,1,4,6.18333688180428e-05,0.0,0,2100,full_table
mlp_group,1,5,5.030407555750571e-05,0.0,0,2100,full_table
mlp_group,1,6,4.086803164682351e-05,0.0,0,2100,full_table
mlp_group,1,7,2.5291334168286994e-05,0.0,0,2100,full_table
head,0,0,1.5215861346878228,0.3321799039840698,0,2200,full_table
head,0,1,1.5068019178070244,0.3148788809776306,0,2200,full_table
head,0,2,0.820502832189959,0.21107268333435059,0,2200,full_table
head,0,3,1.4424600150741753,0.29411762952804565,0,2200,full_table
mlp_group,0,0,2.1951265807729214e-05,0.0,0,2200,full_table
mlp_group,0,1,5.8052675740327686e-05,0.0,0,2200,full_table
mlp_group,0,2,0.008733284317713697,0.003460228443145752,0,2200,full_table
mlp_group,0,3,0.019458138973277528,0.003460228443145752,0,2200,full_table
mlp_group,0,4,3.063123585889116e-05,0.0,0,2200,full_table
mlp_group,0,5,0.06010222773329588,0.01038062572479248,0,2200,full_table
mlp_group,0,6,0.0003727410003193654,0.0,0,2200,full_table
mlp_group,0,7,2.8097842005081475e-05,0.0,0,2200,full_table
head,1,0,0.40097714926378103,0.11764705181121826,0,2200,full_table
head,1,1,0.22178006137983175,0.06574392318725586,0,2200,full_table
head,1,2,0.3799254443802056,0.11072665452957153,0,2200,full_table
head,1,3,0.5473112013496575,0.13840830326080322,0,2200,full_table
mlp_group,1,0,1.927779521793127e-05,0.0,0,2200,full_table
mlp_group,1,1,1.9085990061284974e-05,0.0,0,2200,full_table
mlp_group,1,2,5.47022427781485e-05,0.0,0,2200,full_table
mlp_group,1,3,4.266636096872389e-05,0.0,0,2200,full_table
mlp_group,1,4,5.873414920642972e-05,0.0,0,2200,full_table
mlp_group,1,5,4.747953062178567e-05,0.0,0,2200,full_table
mlp_group,1,6,3.854550595860928e-05,0.0,0,2200,full_table
mlp_group,1,7,2.3801672796253115e-05,0.0,0,2200,full_table
head,0,0,1.5382641283940757,0.32871973514556885,0,2300,full_table
head,0,1,1.5176658360433066,0.31833910942077637,0,2300,full_table
head,0,2,0.8256504265737021,0.21107268333435059,0,2300,full_table
head,0,3,1.4526798455190146,0.29411762952804565,0,2300,full_table
mlp_group,0,0,2.0720217435155064e-05,0.0,0,2300,full_table
mlp_group,0,1,5.5671975133009255e-05,0.0,0,2300,full_table
mlp_group,0,2,0.009135151296504773,0.003460228443145752,0,2300,full_table
mlp_group,0,3,0.020068085766979493,0.003460228443145752,0,2300,full_table
mlp_group,0,4,2.9399554478004575e-05,0.0,0,2300,full_table
mlp_group,0,5,0.06242182386631612,0.01038062572479248,0,2300,full_table
mlp_group,0,6,0.0003776126104639843,0.0,0,2300,full_table
mlp_group,0,7,2.6580120902508497e-05,0.0,0,2300,full_table
head,1,0,0.40785140079970006,0.12456744909286499,0,2300,full_table
head,1,1,0.22557358724588994,0.06920415163040161,0,2300,full_table
head,1,2,0.38700259012694005,0.11072665452957153,0,2300,full_table
head,1,3,0.557186278529116,0.13840830326080322,0,2300,full_table
mlp_group,1,0,1.8089969671564177e-05,0.0,0,2300,full_table
mlp_group,1,1,1.787424844224006e-05,0.0,0,2300,full_table
mlp_group,1,2,5.1863295084331185e-05,0.0,0,2300,full_table
mlp_group,1,3,4.027500108350068e-05,0.0,0,2300,full_table
mlp_group,1,4,5.58793472009711e-05,0.0,0,2300,full_table
mlp_group,1,5,4.48760183644481e-05,0.0,0,2300,full_table
mlp_group,1,6,3.640894283307716e-05,0.0,0,2300,full_table
mlp_group,1,7,2.2422940674005076e-05,0.0,0,2300,full_table
head,0,0,1.5546456477823085,0.3252595067024231,0,2400,full_table
head,0,1,1.5284693143548793,0.31833910942077637,0,2400,full_table
head,0,2,0.8307722113313503,0.21107268333435059,0,2400,full_table
head,0,3,1.462830891388876,0.29411762952804565,0,2400,full_table
mlp_group,0,0,1.96202818187885e-05,0.0,0,2400,full_table
mlp_group,0,1,5.352424341253936e-05,0.0,0,2400,full_table
mlp_group,0,2,0.009531247917038854,0.003460228443145752,0,2400,full_table
mlp_group,0,3,0.020671423080784734,0.003460228443145752,0,2400,full_table
mlp_group,0,4,2.8284550353419036e-05,0.0,0,2400,full_table
mlp_group,0,5,0.06468005247734254,0.01038062572479248,0,2400,full_table
mlp_group,0,6,0.00038369613321265206,0.0,0,2400,full_table
mlp_group,0,7,2.5222805561497808e-05,0.0,0,2400,full_table
head,1,0,0.41489588238619035,0.12802767753601074,0,2400,full_table
head,1,1,0.22949092604540056,0.06574392318725586,0,2400,full_table
head,1,2,0.3940689168157405,0.11418682336807251,0,2400,full_table
head,1,3,0.5671521327676601,0.14186853170394897,0,2400,full_table
mlp_group,1,0,1.7018435755744576e-05,0.0,0,2400,full_table
mlp_group,1,1,1.6789097571745515e-05,0.0,0,2400,full_table
mlp_group,1,2,4.928042471874505e-05,0.0,0,2400,full_table
mlp_group,1,3,3.809060581261292e-05,0.0,0,2400,full_table
mlp_group,1,4,5.326361861079931e-05,0.0,0,2400,full_table
mlp_group,1,5,4.251042992109433e-05,0.0,0,2400,full_table
mlp_group,1,6,3.447481867624447e-05,0.0,0,2400,full_table
mlp_group,1,7,2.1180294424993917e-05,0.0,0,2400,full_table
head,0,0,1.570774455451101,0.32871973514556885,0,2500,full_table
head,0,1,1.5392334655753075,0.31833910942077637,0,2500,full_table
head,0,2,0.83587559022817,0.21453285217285156,0,2500,full_table
head,0,3,1.4729469017020165,0.2975778579711914,0,2500,full_table
mlp_group,0,0,1.8609842300065793e-05,0.0,0,2500,full_table
mlp_group,0,1,5.1552551667555235e-05,0.0,0,2500,full_table
mlp_group,0,2,0.009921667993694427,0.003460228443145752,0,2500,full_table
mlp_group,0,3,0.021268947877615574,0.003460228443145752,0,2500,full_table
mlp_group,0,4,2.7273837986285798e-05,0.0,0,2500,full_table
mlp_group,0,5,0.06689466246280062,0.01038062572479248,0,2500,full_table
mlp_group,0,6,0.00039094853673304897,0.0,0,2500,full_table
mlp_group,0,7,2.397272146481555e-05,0.0,0,2500,full_table
head,1,0,0.42210706033620227,0.1314879059791565,0,2500,full_table
head,1,1,0.23353414692792285,0.06574392318725586,0,2500,full_table
head,1,2,0.4011213675967156,0.11418682336807251,0,2500,full_table
head,1,3,0.5772175983420311,0.14186853170394897,0,2500,full_table
mlp_group,1,0,1.604217140993569e-05,0.0,0,2500,full_table
mlp_group,1,1,1.5788917153258808e-05,0.0,0,2500,full_table
mlp_group,1,2,4.6897124775568955e-05,0.0,0,2500,full_table
mlp_group,1,3,3.608764200180303e-05,0.0,0,2500,full_table
mlp_group,1,4,5.082100506115239e-05,0.0,0,2500,full_table
mlp_group,1,5,4.033824188809376e-05,0.0,0,2500,full_table
mlp_group,1,6,3.269366243330296e-05,0.0,0,2500,full_table
mlp_group,1,7,2.003454756049905e-05,0.0,0,2500,full_table
head,0,0,1.5866895654271502,0.32871973514556885,0,2600,full_table
head,0,1,1.5499977805684466,0.31833910942077637,0,2600,full_table
head,0,2,0.8409962990353961,0.21453285217285156,0,2600,full_table
head,0,3,1.4830672481130023,0.30449825525283813,0,2600,full_table
mlp_group,0,0,1.7669512089923956e-05,0.0,0,2600,full_table
mlp_group,0,1,4.976763921149541e-05,0.0,0,2600,full_table
mlp_group,0,2,0.01030757660373638,0.003460228443145752,0,2600,full_table
mlp_group,0,3,0.021859331152882078,0.0069203972816467285,0,2600,full_table
mlp_group,0,4,2.6336079827160574e-05,0.0,0,2600,full_table
mlp_group,0,5,0.06905424977048824,0.01038062572479248,0,2600,full_table
mlp_group,0,6,0.0003994496164523298,0.0,0,2600,full_table
mlp_group,0,7,2.2833572074887343e-05,0.0,0,2600,full_table
head,1,0,0.4294937887261767,0.1314879059791565,0,2600,full_table
head,1,1,0.23771593356832454,0.06574392318725586,0,2600,full_table
head,1,2,0.4081650116513629,0.11764705181121826,0,2600,full_table
head,1,3,0.5873914101193805,0.14532870054244995,0,2600,full_table
mlp_group,1,0,1.5140967661864124e-05,0.0,0,2600,full_table
mlp_group,1,1,1.4883176845614798e-05,0.0,0,2600,full_table
mlp_group,1,2,4.4682465158984996e-05,0.0,0,2600,full_table
mlp_group,1,3,3.423228372412268e-05,0.0,0,2600,full_table
mlp_group,1,4,4.857587373408023e-05,0.0,0,2600,full_table
mlp_group,1,5,3.8339649108820595e-05,0.0,0,2600,full_table
mlp_group,1,6,3.102715163549874e-05,0.0,0,2600,full_table
mlp_group,1,7,1.8984484995598905e-05,0.0,0,2600,full_table
head,0,0,1.6024385657274252,0.3252595067024231,0,2700,full_table
head,0,1,1.5607587065660482,0.3252595067024231,0,2700,full_table
head,0,2,0.8461561169588094,0.21453285217285156,0,2700,full_table
head,0,3,1.4931834902727132,0.30449825525283813,0,2700,full_table
mlp_group,0,0,1.68112510436913e-05,0.0,0,2700,full_table
mlp_group,0,1,4.812953375221696e-05,0.0,0,2700,full_table
mlp_group,0,2,0.010689032647860586,0.003460228443145752,0,2700,full_table
mlp_group,0,3,0.022441199433160364,0.0069203972816467285,0,2700,full_table
mlp_group,0,4,2.547212534409482e-05,0.0,0,2700,full_table
mlp_group,0,5,0.0711567368471151,0.01038062572479248,0,2700,full_table
mlp_group,0,6,0.0004092644139745971,0.0,0,2700,full_table
mlp_group,0,7,2.1788868252770044e-05,0.0,0,2700,full_table
head,1,0,0.43705290221805626,0.1314879059791565,0,2700,full_table
head,1,1,0.24203428291912132,0.07266438007354736,0,2700,full_table
head,1,2,0.4152150120698934,0.11764705181121826,0,2700,full_table
head,1,3,0.5976858105623251,0.14532870054244995,0,2700,full_table
mlp_group,1,0,1.430782322131563e-05,0.0,0,2700,full_table
mlp_group,1,1,1.4043018381926231e-05,0.0,0,2700,full_table
mlp_group,1,2,4.263483242539223e-05,0.0,0,2700,full_table
mlp_group,1,3,3.251754787925165e-05,0.0,0,2700,full_table
mlp_group,1,4,4.647955756809097e-05,0.0,0,2700,full_table
mlp_group,1,5,3.6486640965449624e-05,0.0,0,2700,full_table
mlp_group,1,6,2.949712325062137e-05,0.0,0,2700,full_table
mlp_group,1,7,1.8000411728280596e-05,0.0,0,2700,full_table
head,0,0,1.6180035910310835,0.3252595067024231,0,2800,full_table
head,0,1,1.571551187962541,0.32871973514556885,0,2800,full_table
head,0,2,0.8513445100488752,0.21453285217285156,0,2800,full_table
head,0,3,1.503317578763017,0.30449825525283813,0,2800,full_table
mlp_group,0,0,1.6014846551115625e-05,0.0,0,2800,full_table
mlp_group,0,1,4.6615934479632415e-05,0.0,0,2800,full_table
mlp_group,0,2,0.011070610091337585,0.003460228443145752,0,2800,full_table
mlp_group,0,3,0.023019059628495597,0.0069203972816467285,0,2800,full_table
mlp_group,0,4,2.4670005586813204e-05,0.0,0,2800,full_table
mlp_group,0,5,0.07319852623368206,0.01038062572479248,0,2800,full_table
mlp_group,0,6,0.0004203205844532931,0.0,0,2800,full_table
mlp_group,0,7,2.084065454255324e-05,0.0,0,2800,full_table
head,1,0,0.44477771136189403,0.13494807481765747,0,2800,full_table
head,1,1,0.24648171576882305,0.07266438007354736,0,2800,full_table
head,1,2,0.4222675106229872,0.11764705181121826,0,2800,full_table
head,1,3,0.6080799541177839,0.14532870054244995,0,2800,full_table
mlp_group,1,0,1.353157676931005e-05,0.0,0,2800,full_table
mlp_group,1,1,1.3255228623165749e-05,0.0,0,2800,full_table
mlp_group,1,2,4.071997136634309e-05,0.0,0,2800,full_table
mlp_group,1,3,3.091577127634082e-05,0.0,0,2800,full_table
mlp_group,1,4,4.451390304893721e-05,0.0,0,2800,full_table
mlp_group,1,5,3.4759819754981436e-05,0.0,0,2800,full_table
mlp_group,1,6,2.807264718285296e-05,0.0,0,2800,full_table
mlp_group,1,7,1.707530282146763e-05,0.0,0,2800,full_table
head,0,0,1.6334628673957923,0.3252595067024231,0,2900,full_table
head,0,1,1.58240624393693,0.32871973514556885,0,2900,full_table
head,0,2,0.8566022130416968,0.21453285217285156,0,2900,full_table
head,0,3,1.513515076296244,0.3079584836959839,0,2900,full_table
mlp_group,0,0,1.5284016626537777e-05,0.0,0,2900,full_table
mlp_group,0,1,4.524252472037915e-05,0.0,0,2900,full_table
mlp_group,0,2,0.011449819126937655,0.003460228443145752,0,2900,full_table
mlp_group,0,3,0.023588712023411063,0.0069203972816467285,0,2900,full_table
mlp_group,0,4,2.392686474195216e-05,0.0,0,2900,full_table
mlp_group,0,5,0.07519275571576145,0.01038062572479248,0,2900,full_table
mlp_group,0,6,0.0004327431543060811,0.0,0,2900,full_table
mlp_group,0,7,1.995224920392502e-05,0.0,0,2900,full_table
head,1,0,0.4527040335105994,0.13494807481765747,0,2900,full_table
head,1,1,0.25107794131508854,0.07266438007354736,0,2900,full_table
head,1,2,0.42932578052750614,0.11764705181121826,0,2900,full_table
head,1,3,0.6185736271308997,0.1487889289855957,0,2900,full_table
mlp_group,1,0,1.2820919437217526e-05,0.0,0,2900,full_table
mlp_group,1,1,1.2531365428003483e-05,0.0,0,2900,full_table
mlp_group,1,2,3.89609867852414e-05,0.0,0,2900,full_table
mlp_group,1,3,2.9423676096484996e-05,0.0,0,2900,full_table
mlp_group,1,4,4.266987707524095e-05,0.0,0,2900,full_table
mlp_group,1,5,3.3157941288664006e-05,0.0,0,2900,full_table
mlp_group,1,6,2.6730240278993733e-05,0.0,0,2900,full_table
mlp_group,1,7,1.6240099284914322e-05,0.0,0,2900,full_table
head,0,0,1.648820702019293,0.3252595067024231,0,3000,full_table
head,0,1,1.593332354012091,0.3252595067024231,0,3000,full_table
head,0,2,0.8618789948850463,0.21453285217285156,0,3000,full_table
head,0,3,1.5237335600286315,0.3079584836959839,0,3000,full_table
mlp_group,0,0,1.459731356590055e-05,0.0,0,3000,full_table
mlp_group,0,1,4.398992678034119e-05,0.0,0,3000,full_table
mlp_group,0,2,0.011832231688458705,0.003460228443145752,0,3000,full_table
mlp_group,0,3,0.02415614019628265,0.0069203972816467285,0,3000,full_table
mlp_group,0,4,2.3230721126310527e-05,0.0,0,3000,full_table
mlp_group,0,5,0.07713433730896213,0.01038062572479248,0,3000,full_table
mlp_group,0,6,0.0004466459540708456,0.0,0,3000,full_table
mlp_group,0,7,1.9145903934258968e-05,0.0,0,3000,full_table
head,1,0,0.4607765116124938,0.13494807481765747,0,3000,full_table
head,1,1,0.25582638758714893,0.07612454891204834,0,3000,full_table
head,1,2,0.436383757773001,0.11764705181121826,0,3000,full_table
head,1,3,0.6292036809354613,0.15224915742874146,0,3000,full_table
mlp_group,1,0,1.2156036973465234e-05,0.0,0,3000,full_table
mlp_group,1,1,1.1873908078996465e-05,0.0,0,3000,full_table
mlp_group,1,2,3.730015305336565e-05,0.0,0,3000,full_table
mlp_group,1,3,2.803632742143236e-05,0.0,0,3000,full_table
mlp_group,1,4,4.093344250577502e-05,0.0,0,3000,full_table
mlp_group,1,5,3.166164242429659e-05,0.0,0,3000,full_table
mlp_group,1,6,2.5504123186692595e-05,0.0,0,3000,full_table
mlp_group,1,7,1.545356644783169e-05,0.0,0,3000,full_table
head,0,0,1.664141122255387,0.3252595067024231,0,3100,full_table
head,0,1,1.604348961267533,0.3252595067024231,0,3100,full_table
head,0,2,0.867275957021775,0.21453285217285156,0,3100,full_table
head,0,3,1.5340428985691688,0.3079584836959839,0,3100,full_table
mlp_group,0,0,1.3973294699098915e-05,0.0,0,3100,full_table
mlp_group,0,1,4.283628732082434e-05,0.0,0,3100,full_table
mlp_group,0,2,0.012217832732858369,0.003460228443145752,0,3100,full_table
mlp_group,0,3,0.02471804805463762,0.0069203972816467285,0,3100,full_table
mlp_group,0,4,2.2584459657082334e-05,0.0,0,3100,full_table
mlp_group,0,5,0.07902312651640386,0.01038062572479248,0,3100,full_table
mlp_group,0,6,0.00046209301581257023,0.0,0,3100,full_table
mlp_group,0,7,1.8401846318738535e-05,0.0,0,3100,full_table
head,1,0,0.46904406324392767,0.13840830326080322,0,3100,full_table
head,1,1,0.2607247270680091,0.07958477735519409,0,3100,full_table
head,1,2,0.4434714950657508,0.11764705181121826,0,3100,full_table
head,1,3,0.639931146059098,0.15570932626724243,0,3100,full_table
mlp_group,1,0,1.1542710126377642e-05,0.0,0,3100,full_table
mlp_group,1,1,1.125439302995801e-05,0.0,0,3100,full_table
mlp_group,1,2,3.574282891349867e-05,0.0,0,3100,full_table
mlp_group,1,3,2.6726091164164245e-05,0.0,0,3100,full_table
mlp_group,1,4,3.932606341550127e-05,0.0,0,3100,full_table
mlp_group,1,5,3.0264724045991898e-05,0.0,0,3100,full_table
mlp_group,1,6,2.433697591186501e-05,0.0,0,3100,full_table
mlp_group,1,7,1.4716108125867322e-05,0.0,0,3100,full_table
head,0,0,1.679411733222878,0.3252595067024231,0,3200,full_table
head,0,1,1.6154327035674214,0.32179927825927734,0,3200,full_table
head,0,2,0.8727556706198811,0.21107268333435059,0,3200,full_table
head,0,3,1.5443876624831319,0.3079584836959839,0,3200,full_table
mlp_group,0,0,1.3356277122511528e-05,0.0,0,3200,full_table
mlp_group,0,1,4.178077324468177e-05,0.0,0,3200,full_table
mlp_group,0,2,0.01260603189257381,0.003460228443145752,0,3200,full_table
mlp_group,0,3,0.025273577941334224,0.0069203972816467285,0,3200,full_table
mlp_group,0,4,2.1973677576170303e-05,0.0,0,3200,full_table
mlp_group,0,5,0.08084786094514129,0.01038062572479248,0,3200,full_table
mlp_group,0,6,0.000479191474369145,0.0,0,3200,full_table
mlp_group,0,7,1.7715510693960823e-05,0.0,0,3200,full_table
head,1,0,0.47747277624694107,0.13840830326080322,0,3200,full_table
head,1,1,0.26576926715461013,0.08650517463684082,0,3200,full_table
head,1,2,0.450574868989861,0.11764705181121826,0,3200,full_table
head,1,3,0.6507669330367207,0.15570932626724243,0,3200,full_table
mlp_group,1,0,1.0957837730529718e-05,0.0,0,3200,full_table
mlp_group,1,1,1.0674059012671933e-05,0.0,0,3200,full_table
mlp_group,1,2,3.428529998927843e-05,0.0,0,3200,full_table
mlp_group,1,3,2.5514409571769647e-05,0.0,0,3200,full_table
mlp_group,1,4,3.7766485547763295e-05,0.0,0,3200,full_table
mlp_group,1,5,2.895440957217943e-05,0.0,0,3200,full_table
mlp_group,1,6,2.3252299797604792e-05,0.0,0,3200,full_table
mlp_group,1,7,1.4026902135810815e-05,0.0,0,3200,full_table
head,0,0,1.6946074989082263,0.3252595067024231,0,3300,full_table
head,0,1,1.6266570117713854,0.3252595067024231,0,3300,full_table
head,0,2,0.8783102061988757,0.21107268333435059,0,3300,full_table
head,0,3,1.5548472430946276,0.3079584836959839,0,3300,full_table
mlp_group,0,0,1.279288153455127e-05,0.0,0,3300,full_table
mlp_group,0,1,4.0801534851198085e-05,0.0,0,3300,full_table
mlp_group,0,2,0.012993259208087693,0.003460228443145752,0,3300,full_table
mlp_group,0,3,0.02582046840507246,0.0069203972816467285,0,3300,full_table
mlp_group,0,4,2.1378962628659792e-05,0.0,0,3300,full_table
mlp_group,0,5,0.08263287212866999,0.01038062572479248,0,3300,full_table
mlp_group,0,6,0.0004978628403478069,0.0,0,3300,full_table
mlp_group,0,7,1.706589500827249e-05,0.0,0,3300,full_table
head,1,0,0.48609647419471,0.14186853170394897,0,3300,full_table
head,1,1,0.270954849982445,0.08650517463684082,0,3300,full_table
head,1,2,0.457671615147774,0.11764705181121826,0,3300,full_table
head,1,3,0.6617593791725085,0.15570932626724243,0,3300,full_table
mlp_group,1,0,1.040678944264073e-05,0.0,0,3300,full_table
mlp_group,1,1,1.0118881618836895e-05,0.0,0,3300,full_table
mlp_group,1,2,3.288672996859532e-05,0.0,0,3300,full_table
mlp_group,1,3,2.4352610125788487e-05,0.0,0,3300,full_table
mlp_group,1,4,3.631040272011887e-05,0.0,0,3300,full_table
mlp_group,1,5,2.770553510345053e-05,0.0,0,3300,full_table
mlp_group,1,6,2.2202248146641068e-05,0.0,0,3300,full_table
mlp_group,1,7,1.3371094610192813e-05,0.0,0,3300,full_table
head,0,0,1.7097866318090382,0.32871973514556885,0,3400,full_table
