train_accuracy,train_loss,heldout_accuracy,heldout_loss,full_table_accuracy,full_table_loss,mean_cka_to_final,component_0_importance,component_1_importance,component_2_importance,component_3_importance,component_4_importance,component_5_importance,component_6_importance,component_7_importance,component_8_importance,component_9_importance,component_10_importance,component_11_importance,component_12_importance,component_13_importance,component_14_importance,component_15_importance,component_16_importance,component_17_importance,component_18_importance,component_19_importance,component_20_importance,component_21_importance,component_22_importance,component_23_importance,seed,step
1.0,3.4836106351576746e-05,nan,nan,1.0,3.4836106351576746e-05,0.9925910234451294,1.5382641283940757,1.5176658360433066,0.8256504265737021,1.4526798455190146,2.0720217435155064e-05,5.5671975133009255e-05,0.009135151296504773,0.020068085766979493,2.9399554478004575e-05,0.06242182386631612,0.0003776126104639843,2.6580120902508497e-05,0.40785140079970006,0.22557358724588994,0.38700259012694005,0.557186278529116,1.8089969671564177e-05,1.787424844224006e-05,5.1863295084331185e-05,4.027500108350068e-05,5.58793472009711e-05,4.48760183644481e-05,3.640894283307716e-05,2.2422940674005076e-05,0,2300
1.0,3.243468381697312e-05,nan,nan,1.0,3.243468381697312e-05,0.9932532608509064,1.5546456477823085,1.5284693143548793,0.8307722113313503,1.462830891388876,1.96202818187885e-05,5.352424341253936e-05,0.009531247917038854,0.020671423080784734,2.8284550353419036e-05,0.06468005247734254,0.00038369613321265206,2.5222805561497808e-05,0.41489588238619035,0.22949092604540056,0.3940689168157405,0.5671521327676601,1.7018435755744576e-05,1.6789097571745515e-05,4.928042471874505e-05,3.809060581261292e-05,5.326361861079931e-05,4.251042992109433e-05,3.447481867624447e-05,2.1180294424993917e-05,0,2400
1.0,3.0259705454227515e-05,nan,nan,1.0,3.0259705454227515e-05,0.9938695430755615,1.570774455451101,1.5392334655753075,0.83587559022817,1.4729469017020165,1.8609842300065793e-05,5.1552551667555235e-05,0.009921667993694427,0.021268947877615574,2.7273837986285798e-05,0.06689466246280062,0.00039094853673304897,2.397272146481555e-05,0.42210706033620227,0.23353414692792285,0.4011213675967156,0.5772175983420311,1.604217140993569e-05,1.5788917153258808e-05,4.6897124775568955e-05,3.608764200180303e-05,5.082100506115239e-05,4.033824188809376e-05,3.269366243330296e-05,2.003454756049905e-05,0,2500
1.0,2.8278582249186002e-05,nan,nan,1.0,2.8278582249186002e-05,0.9944427013397217,1.5866895654271502,1.5499977805684466,0.8409962990353961,1.4830672481130023,1.7669512089923956e-05,4.976763921149541e-05,0.01030757660373638,0.021859331152882078,2.6336079827160574e-05,0.06905424977048824,0.0003994496164523298,2.2833572074887343e-05,0.4294937887261767,0.23771593356832454,0.4081650116513629,0.5873914101193805,1.5140967661864124e-05,1.4883176845614798e-05,4.4682465158984996e-05,3.423228372412268e-05,4.857587373408023e-05,3.8339649108820595e-05,3.102715163549874e-05,1.8984484995598905e-05,0,2600
1.0,2.646780376380775e-05,nan,nan,1.0,2.646780376380775e-05,0.9949762225151062,1.6024385657274252,1.5607587065660482,0.8461561169588094,1.4931834902727132,1.68112510436913e-05,4.812953375221696e-05,0.010689032647860586,0.022441199433160364,2.547212534409482e-05,0.0711567368471151,0.0004092644139745971,2.1788868252770044e-05,0.43705290221805626,0.24203428291912132,0.4152150120698934,0.5976858105623251,1.430782322131563e-05,1.4043018381926231e-05,4.263483242539223e-05,3.251754787925165e-05,4.647955756809097e-05,3.6486640965449624e-05,2.949712325062137e-05,1.8000411728280596e-05,0,2700
1.0,2.4811297407723032e-05,nan,nan,1.0,2.4811297407723032e-05,0.9954732656478882,1.6180035910310835,1.571551187962541,0.8513445100488752,1.503317578763017,1.6014846551115625e-05,4.6615934479632415e-05,0.011070610091337585,0.023019059628495597,2.4670005586813204e-05,0.07319852623368206,0.0004203205844532931,2.084065454255324e-05,0.44477771136189403,0.24648171576882305,0.4222675106229872,0.6080799541177839,1.353157676931005e-05,1.3255228623165749e-05,4.071997136634309e-05,3.091577127634082e-05,4.451390304893721e-05,3.4759819754981436e-05,2.807264718285296e-05,1.707530282146763e-05,0,2800
1.0,2.328429945919197e-05,nan,nan,1.0,2.328429945919197e-05,0.9959349632263184,1.6334628673957923,1.58240624393693,0.8566022130416968,1.513515076296244,1.5284016626537777e-05,4.524252472037915e-05,0.011449819126937655,0.023588712023411063,2.392686474195216e-05,0.07519275571576145,0.0004327431543060811,1.995224920392502e-05,0.4527040335105994,0.25107794131508854,0.42932578052750614,0.6185736271308997,1.2820919437217526e-05,1.2531365428003483e-05,3.89609867852414e-05,2.9423676096484996e-05,4.266987707524095e-05,3.3157941288664006e-05,2.6730240278993733e-05,1.6240099284914322e-05,0,2900
1.0,2.1871146600460634e-05,nan,nan,1.0,2.1871146600460634e-05,0.996364414691925,1.648820702019293,1.593332354012091,0.8618789948850463,1.5237335600286315,1.459731356590055e-05,4.398992678034119e-05,0.011832231688458705,0.02415614019628265,2.3230721126310527e-05,0.07713433730896213,0.0004466459540708456,1.9145903934258968e-05,0.4607765116124938,0.25582638758714893,0.436383757773001,0.6292036809354613,1.2156036973465234e-05,1.1873908078996465e-05,3.730015305336565e-05,2.803632742143236e-05,4.093344250577502e-05,3.166164242429659e-05,2.5504123186692595e-05,1.545356644783169e-05,0,3000
1.0,2.0559873519232497e-05,nan,nan,1.0,2.0559873519232497e-05,0.9967629313468933,1.664141122255387,1.604348961267533,0.867275957021775,1.5340428985691688,1.3973294699098915e-05,4.283628732082434e-05,0.012217832732858369,0.02471804805463762,2.2584459657082334e-05,0.07902312651640386,0.00046209301581257023,1.8401846318738535e-05,0.46904406324392767,0.2607247270680091,0.4434714950657508,0.639931146059098,1.1542710126377642e-05,1.125439302995801e-05,3.574282891349867e-05,2.6726091164164245e-05,3.932606341550127e-05,3.0264724045991898e-05,2.433697591186501e-05,1.4716108125867322e-05,0,3100
1.0,1.9347595298313536e-05,nan,nan,1.0,1.9347595298313536e-05,0.9971325099468231,1.679411733222878,1.6154327035674214,0.8727556706198811,1.5443876624831319,1.3356277122511528e-05,4.178077324468177e-05,0.01260603189257381,0.025273577941334224,2.1973677576170303e-05,0.08084786094514129,0.000479191474369145,1.7715510693960823e-05,0.47747277624694107,0.26576926715461013,0.450574868989861,0.6507669330367207,1.0957837730529718e-05,1.0674059012671933e-05,3.428529998927843e-05,2.5514409571769647e-05,3.7766485547763295e-05,2.895440957217943e-05,2.3252299797604792e-05,1.4026902135810815e-05,0,3200
1.0,1.8236374671687372e-05,nan,nan,1.0,1.8236374671687372e-05,0.9974744319915771,1.6946074989082263,1.6266570117713854,0.8783102061988757,1.5548472430946276,1.279288153455127e-05,4.0801534851198085e-05,0.012993259208087693,0.02582046840507246,2.1378962628659792e-05,0.08263287212866999,0.0004978628403478069,1.706589500827249e-05,0.48609647419471,0.270954849982445,0.457671615147774,0.6617593791725085,1.040678944264073e-05,1.0118881618836895e-05,3.288672996859532e-05,2.4352610125788487e-05,3.631040272011887e-05,2.770553510345053e-05,2.2202248146641068e-05,1.3371094610192813e-05,0,3300
1.0,1.718784733384382e-05,nan,nan,1.0,1.718784733384382e-05,0.9977896809577942,1.7097866318090382,1.637992121921343,0.8840225717885914,1.5654607794149342,1.2272792446310632e-05,3.9933622247190215e-05,0.013383886487645213,0.02635917318002612,2.086504719045479e-05,0.0843647724850598,0.0005190740357647883,1.6482257706229575e-05,0.4949250898225728,0.27632067416743666,0.46481371735171706,0.6728366992338124,9.901928933686577e-06,9.606601452105679e-06,3.15900342684472e-05,2.3276601496036164e-05,3.492027644824702e-05,2.6540803446550854e-05,2.1246649339445867e-05,1.2761900507030077e-05,0,3400
1.0,1.6210264220717363e-05,nan,nan,1.0,1.6210264220717363e-05,0.9980796873569489,1.7250024102268071,1.6494317076740117,0.8897916696605535,1.5761225245532842,1.1779922715504654e-05,3.9121374356909655e-05,0.013775961810097215,0.026890794151768205,2.0340876289992593e-05,0.08604001473759126,0.0005419687822723063,1.5942756363074295e-05,0.5039166234073491,0.28183788281057787,0.4719741962489934,0.6840679667529912,9.418936315341853e-06,9.137629604083486e-06,3.0357676223502494e-05,2.2246355001698248e-05,3.361137896717992e-05,2.544494236644823e-05,2.0335179215180688e-05,1.2181575584691018e-05,0,3500
1.0,1.5299914593924768e-05,nan,nan,1.0,1.5299914593924768e-05,0.9983468055725098,1.7402362412231014,1.661058623196368,0.8956706708686397,1.5869170016067073,1.1315092706354335e-05,3.838911470666062e-05,0.014172053748552571,0.027415815593485604,1.9846795112243854e-05,0.08767728120255924,0.0005673605755873723,1.544283986731898e-05,0.5130822247283504,0.28755458057094074,0.4791711753623531,0.6954087203757808,8.97099744179286e-06,8.679378879605792e-06,2.9193359296186827e-05,2.1292411474860273e-05,3.2351550544262864e-05,2.4405990188824944e-05,1.945999429153744e-05,1.1639196600299329e-05,0,3600
1.0,1.4447724424826447e-05,nan,nan,1.0,1.4447724424826447e-05,0.9985902607440948,1.7555186514500747,1.6728150610570083,0.9016904596928725,1.5978286032323012,1.0866354386962485e-05,3.774673223233549e-05,0.014577955821550859,0.027939966762460244,1.9385700397833716e-05,0.08924718841353751,0.0005942577836322016,1.4981283129600342e-05,0.5224092964772353,0.2934092943314681,0.48638299747744895,0.7068744067792068,8.54368136060657e-06,8.24628568807384e-06,2.809214038279606e-05,2.0370624952192884e-05,3.116057177976472e-05,2.3421070181939285e-05,1.864542628027266e-05,1.1124039701826405e-05,0,3700
1.0,1.3640908946399577e-05,nan,nan,1.0,1.3640908946399577e-05,0.9988112151622772,1.7708566870405775,1.6847434725477797,0.9078651752188307,1.608796783895741,1.0472052963450551e-05,3.7175674151512794e-05,0.014987441883931751,0.028453015895138378,1.895638160931412e-05,0.09078236779714643,0.0006244548694667174,1.4552306311088614e-05,0.5319183554365736,0.2994531478598219,0.4936455275728804,0.7184628333761793,8.148535926011391e-06,7.85238080425188e-06,2.7054431484430097e-05,1.951234480657149e-05,3.0033092116354965e-05,2.2503370928461663e-05,1.7877877326100133e-05,1.0642281267791986e-05,0,3800
1.0,1.2889367098978255e-05,nan,nan,1.0,1.2889367098978255e-05,0.9990119338035583,1.7862802596273468,1.6968213172140167,0.9141006322088288,1.6199202389898346,1.00769220807706e-05,3.66627382391016e-05,0.015400790746753046,0.02896317108297808,1.852911645983113e-05,0.09226901842976076,0.0006575478682862013,1.4154667042021174e-05,0.541636988657956,0.3056554050626801,0.5009181351842926,0.7302001567068146,7.764113433950115e-06,7.490230018447619e-06,2.6054664886032697e-05,1.8692836420086678e-05,2.894312910939334e-05,2.1622788153763395e-05,1.7141664102382492e-05,1.017825798044214e-05,0,3900
1.0,1.2192269423394464e-05,nan,nan,1.0,1.2192269423394464e-05,0.9991916418075562,1.8018349079884501,1.7090663580693217,0.9204901723660441,1.6311643986500712,9.70241308095865e-06,3.62058690370759e-05,0.015823931107661338,0.0294705840296956,1.811259971873369e-05,0.0937138541139575,0.0006940566472621867,1.3784256225335412e-05,0.551593986014268,0.3121029107369395,0.5082358388699504,0.7420223026074382,7.399901733151637e-06,7.117765562725253e-06,2.5103969164774753e-05,1.7917034710990265e-05,2.7890686396858655e-05,2.077643330267165e-05,1.6428552044089884e-05,9.73403439274989e-06,0,4000
1.0,1.1533944416441955e-05,nan,nan,1.0,1.1533944416441955e-05,0.9993515908718109,1.8174846465899464,1.721524744780254,0.9269460733248707,1.642563849241924,9.339040843769908e-06,3.582236422516871e-05,0.01624924272437056,0.029970665947985253,1.771135430317372e-05,0.0951002608253475,0.0007329584532271838,1.3463737559504807e-05,0.5616704519106861,0.3186776037528034,0.5156024391963001,0.7540089185549732,7.059614290483296e-06,6.779542673029937e-06,2.418751137156505e-05,1.7165981262223795e-05,2.6898449505097233e-05,1.996926403080579e-05,1.5760393580421805e-05,9.319099262938835e-06,0,4100
1.0,1.0906558600254357e-05,nan,nan,1.0,1.0906558600254357e-05,0.9994924664497375,1.8332427154964535,1.7341582189983455,0.933619142670068,1.6540829550212948,9.007015250972472e-06,3.551183544914238e-05,0.016683756533893757,0.03047214371326845,1.7324548025499098e-05,0.09644696225586813,0.000776297805714421,1.3171269529266283e-05,0.5719568144268123,0.3255062114185421,0.5229883800930111,0.7660982023662655,6.74159309710376e-06,6.456986739067361e-06,2.3338692699326202e-05,1.6466894521727227e-05,2.5947854737751186e-05,1.9231381884310395e-05,1.512686867499724e-05,8.930139301810414e-06,0,4200
1.0,1.032371619658079e-05,nan,nan,1.0,1.032371619658079e-05,0.9996150732040405,1.849131870078054,1.7469033477773337,0.9403928397168784,1.6656873701085715,8.682829502504319e-06,3.525281681504566e-05,0.017134006129708723,0.03099090512296243,1.6966187104117125e-05,0.09773458819290681,0.0008252837524196366,1.2887874618172646e-05,0.5824225423803,0.33247958402535005,0.53047101478478,0.778333174990621,6.427706466638483e-06,6.158768883324228e-06,2.250553916383069e-05,1.5788418750162236e-05,2.5036015358637087e-05,1.85038115887437e-05,1.4525106962537393e-05,8.541601346223615e-06,0,4300
1.0,9.76768660621019e-06,nan,nan,1.0,9.76768660621019e-06,0.9997197687625885,1.865022070730447,1.759904153669595,0.9472936466581814,1.6773744896299831,8.40029588289326e-06,3.5042426134168636e-05,0.017584020296453673,0.031490806514739234,1.6596311070316005e-05,0.0989693776018612,0.0008763782925598207,1.2639528904401232e-05,0.5930730775244228,0.3397189453489773,0.5379116609938137,0.7907399609930508,6.137322088761721e-06,5.8704526963992976e-06,2.1727652892877813e-05,1.5151606021390762e-05,2.4160882276191842e-05,1.7813360500440467e-05,1.3957577721157577e-05,8.180278200597968e-06,0,4400
1.0,9.254144060832914e-06,nan,nan,1.0,9.254144060832914e-06,0.9998070001602173,1.8811557734743474,1.7731513226763127,0.954421683622968,1.6893629277483342,8.106212590064388e-06,3.492559426376829e-05,0.018045767618787067,0.03199863381541945,1.627300571271917e-05,0.10018581099666335,0.0009328886526418501,1.242953567270888e-05,0.6039663995043156,0.347160085512769,0.5454674804941533,0.8032761061922429,5.863436854269821e-06,5.595739821728785e-06,2.0968739590898622e-05,1.4541589735017624e-05,2.3298111955227796e-05,1.7142700926342513e-05,1.3406127436610404e-05,7.833391464373562e-06,0,4500
