layer,head,delta_loss,delta_accuracy,seed,step
1,0,0.4817756890624878,0.13840830326080322,0,3250
1,1,0.2683469235271332,0.08650517463684082,0,3250
1,2,0.45413054817618104,0.11764705181121826,0,3250
1,3,0.6562490343421814,0.15570932626724243,0,3250
0,0,1.6946074989082263,0.3252595067024231,0,3300
0,1,1.6266570117713854,0.3252595067024231,0,3300
0,2,0.8783102061988757,0.21107268333435059,0,3300
0,3,1.5548472430946276,0.3079584836959839,0,3300
1,0,0.48609647419471,0.14186853170394897,0,3300
1,1,0.270954849982445,0.08650517463684082,0,3300
1,2,0.457671615147774,0.11764705181121826,0,3300
1,3,0.6617593791725085,0.15570932626724243,0,3300
0,0,1.7021834344614035,0.32871973514556885,0,3350
0,1,1.6322864980447775,0.3252595067024231,0,3350
0,2,0.8811243862855918,0.21107268333435059,0,3350
0,3,1.5601351947534567,0.3079584836959839,0,3350
1,0,0.4904878527868277,0.14186853170394897,0,3350
1,1,0.27361873695735994,0.08996540307998657,0,3350
1,2,0.4612358004796988,0.11764705181121826,0,3350
1,3,0.6672785372484213,0.15916955471038818,0,3350
0,0,1.7097866318090382,0.32871973514556885,0,3400
0,1,1.637992121921343,0.32871973514556885,0,3400
0,2,0.8840225717885914,0.21107268333435059,0,3400
0,3,1.5654607794149342,0.3079584836959839,0,3400
1,0,0.4949250898225728,0.14186853170394897,0,3400
1,1,0.27632067416743666,0.08996540307998657,0,3400
1,2,0.46481371735171706,0.11764705181121826,0,3400
1,3,0.6728366992338124,0.15916955471038818,0,3400
0,0,1.7173817134444107,0.32871973514556885,0,3450
0,1,1.6436891532484879,0.32871973514556885,0,3450
0,2,0.886858758980452,0.21453285217285156,0,3450
0,3,1.570782063061415,0.3079584836959839,0,3450
1,0,0.4993799305502762,0.14186853170394897,0,3450
1,1,0.2790549076144089,0.08996540307998657,0,3450
1,2,0.46837687259358063,0.11764705181121826,0,3450
1,3,0.6784381843153824,0.1660899519920349,0,3450
0,0,1.7250024102268071,0.32871973514556885,0,3500
0,1,1.6494317076740117,0.3321799039840698,0,3500
0,2,0.8897916696605535,0.21453285217285156,0,3500
0,3,1.5761225245532842,0.3079584836959839,0,3500
1,0,0.5039166234073491,0.14186853170394897,0,3500
1,1,0.28183788281057787,0.0968858003616333,0,3500
1,2,0.4719741962489934,0.11764705181121826,0,3500
1,3,0.6840679667529912,0.1660899519920349,0,3500
0,0,1.7326137930103869,0.32871973514556885,0,3550
0,1,1.655197849864635,0.3356401324272156,0,3550
0,2,0.8926810532757372,0.21453285217285156,0,3550
0,3,1.5815118461796374,0.3079584836959839,0,3550
1,0,0.5084494262882799,0.14532870054244995,0,3550
1,1,0.2846740692802996,0.0968858003616333,0,3550
1,2,0.4755508214184374,0.12110728025436401,0,3550
1,3,0.6897053629108996,0.1660899519920349,0,3550
0,0,1.7402362412231014,0.32871973514556885,0,3600
0,1,1.661058623196368,0.3356401324272156,0,3600
0,2,0.8956706708686397,0.21453285217285156,0,3600
0,3,1.5869170016067073,0.3079584836959839,0,3600
1,0,0.5130822247283504,0.14532870054244995,0,3600
1,1,0.28755458057094074,0.0968858003616333,0,3600
1,2,0.4791711753623531,0.12110728025436401,0,3600
1,3,0.6954087203757808,0.1660899519920349,0,3600
0,0,1.7478440200920886,0.32871973514556885,0,3650
0,1,1.6668930446739978,0.3356401324272156,0,3650
0,2,0.8986738717194385,0.21453285217285156,0,3650
0,3,1.5923628008004016,0.3079584836959839,0,3650
1,0,0.5177169239159412,0.14532870054244995,0,3650
1,1,0.2904538309212512,0.10034602880477905,0,3650
1,2,0.48276946898658935,0.12110728025436401,0,3650
1,3,0.7011221444245166,0.1660899519920349,0,3650
0,0,1.7555186514500747,0.32871973514556885,0,3700
0,1,1.6728150610570083,0.3321799039840698,0,3700
0,2,0.9016904596928725,0.21453285217285156,0,3700
0,3,1.5978286032323012,0.3079584836959839,0,3700
1,0,0.5224092964772353,0.14532870054244995,0,3700
1,1,0.2934092943314681,0.10034602880477905,0,3700
1,2,0.48638299747744895,0.12110728025436401,0,3700
1,3,0.7068744067792068,0.1660899519920349,0,3700
0,0,1.7631490602834674,0.32871973514556885,0,3750
0,1,1.6787480488164874,0.3321799039840698,0,3750
0,2,0.9047664776189777,0.21453285217285156,0,3750
0,3,1.6032917871816608,0.3148788809776306,0,3750
1,0,0.5271676555021259,0.14532870054244995,0,3750
1,1,0.2964095845563861,0.10034602880477905,0,3750
1,2,0.48999098685817444,0.12456744909286499,0,3750
1,3,0.7126590981824847,0.16955018043518066,0,3750
0,0,1.7708566870405775,0.32871973514556885,0,3800
0,1,1.6847434725477797,0.3321799039840698,0,3800
0,2,0.9078651752188307,0.21453285217285156,0,3800
0,3,1.608796783895741,0.3148788809776306,0,3800
1,0,0.5319183554365736,0.14532870054244995,0,3800
1,1,0.2994531478598219,0.1038062572479248,0,3800
1,2,0.4936455275728804,0.12456744909286499,0,3800
1,3,0.7184628333761793,0.16955018043518066,0,3800
0,0,1.7785895775023164,0.3321799039840698,0,3850
0,1,1.6907373378935517,0.3321799039840698,0,3850
0,2,0.9109824608030976,0.21453285217285156,0,3850
0,3,1.6143548200789155,0.3148788809776306,0,3850
1,0,0.536782712763852,0.14532870054244995,0,3850
1,1,0.302559376782483,0.1038062572479248,0,3850
1,2,0.49727067453295604,0.12456744909286499,0,3850
1,3,0.7242884944143952,0.16955018043518066,0,3850
0,0,1.7862802596273468,0.3321799039840698,0,3900
0,1,1.6968213172140167,0.3356401324272156,0,3900
0,2,0.9141006322088288,0.21453285217285156,0,3900
0,3,1.6199202389898346,0.3148788809776306,0,3900
1,0,0.541636988657956,0.15224915742874146,0,3900
1,1,0.3056554050626801,0.1038062572479248,0,3900
1,2,0.5009181351842926,0.12456744909286499,0,3900
1,3,0.7302001567068146,0.16955018043518066,0,3900
0,0,1.7940434032670964,0.3321799039840698,0,3950
0,1,1.7029623800508489,0.3356401324272156,0,3950
0,2,0.9173124843828191,0.21453285217285156,0,3950
0,3,1.625536304115485,0.3148788809776306,0,3950
1,0,0.5465795212976445,0.15224915742874146,0,3950
1,1,0.3088728898756017,0.1038062572479248,0,3950
1,2,0.5045859628908147,0.12802767753601074,0,3950
1,3,0.736122470497321,0.16955018043518066,0,3950
0,0,1.8018349079884501,0.3321799039840698,0,4000
0,1,1.7090663580693217,0.3356401324272156,0,4000
0,2,0.9204901723660441,0.21453285217285156,0,4000
0,3,1.6311643986500712,0.3148788809776306,0,4000
1,0,0.551593986014268,0.15224915742874146,0,4000
1,1,0.3121029107369395,0.1038062572479248,0,4000
1,2,0.5082358388699504,0.1314879059791565,0,4000
1,3,0.7420223026074382,0.16955018043518066,0,4000
0,0,1.8096129395871685,0.3356401324272156,0,4050
0,1,1.7153238751798199,0.3356401324272156,0,4050
0,2,0.9237240054517315,0.21453285217285156,0,4050
0,3,1.6368545987515972,0.3148788809776306,0,4050
1,0,0.5566059448628948,0.15224915742874146,0,4050
1,1,0.315339366426997,0.11072665452957153,0,4050
1,2,0.5119171240239666,0.1314879059791565,0,4050
1,3,0.74803073190742,0.16955018043518066,0,4050
0,0,1.8174846465899464,0.3356401324272156,0,4100
0,1,1.721524744780254,0.3356401324272156,0,4100
0,2,0.9269460733248707,0.21453285217285156,0,4100
0,3,1.642563849241924,0.3148788809776306,0,4100
1,0,0.5616704519106861,0.15224915742874146,0,4100
1,1,0.3186776037528034,0.11418682336807251,0,4100
1,2,0.5156024391963001,0.1314879059791565,0,4100
1,3,0.7540089185549732,0.17301040887832642,0,4100
0,0,1.8253694670256664,0.3356401324272156,0,4150
0,1,1.7277798550185253,0.3321799039840698,0,4150
0,2,0.9302785890158702,0.21453285217285156,0,4150
0,3,1.648299922233491,0.31833910942077637,0,4150
1,0,0.5667804377135326,0.15224915742874146,0,4150
1,1,0.32208453584280505,0.11418682336807251,0,4150
1,2,0.5193128483351757,0.1314879059791565,0,4150
1,3,0.7600426571425487,0.1764705777168274,0,4150
0,0,1.8332427154964535,0.3356401324272156,0,4200
0,1,1.7341582189983455,0.3356401324272156,0,4200
0,2,0.933619142670068,0.21453285217285156,0,4200
0,3,1.6540829550212948,0.31833910942077637,0,4200
1,0,0.5719568144268123,0.15224915742874146,0,4200
1,1,0.3255062114185421,0.11418682336807251,0,4200
1,2,0.5229883800930111,0.13494807481765747,0,4200
1,3,0.7660982023662655,0.1764705777168274,0,4200
0,0,1.841087456864443,0.3356401324272156,0,4250
0,1,1.7405265533152487,0.3356401324272156,0,4250
0,2,0.936943467778292,0.21453285217285156,0,4250
0,3,1.6598788463297751,0.31833910942077637,0,4250
1,0,0.5771597587290671,0.15224915742874146,0,4250
1,1,0.32895120613011386,0.11418682336807251,0,4250
1,2,0.5267062150660422,0.13494807481765747,0,4250
1,3,0.7722548209849265,0.1764705777168274,0,4250
0,0,1.849131870078054,0.3356401324272156,0,4300
0,1,1.7469033477773337,0.3356401324272156,0,4300
0,2,0.9403928397168784,0.21453285217285156,0,4300
0,3,1.6656873701085715,0.31833910942077637,0,4300
1,0,0.5824225423803,0.15224915742874146,0,4300
1,1,0.33247958402535005,0.11764705181121826,0,4300
1,2,0.53047101478478,0.13494807481765747,0,4300
1,3,0.778333174990621,0.1764705777168274,0,4300
0,0,1.8570956916255454,0.3356401324272156,0,4350
0,1,1.7534240216655235,0.3356401324272156,0,4350
0,2,0.9438693851870994,0.21453285217285156,0,4350
0,3,1.6715204448146324,0.31833910942077637,0,4350
1,0,0.5877223939342002,0.15224915742874146,0,4350
1,1,0.33608141845888895,0.12110728025436401,0,4350
1,2,0.5342105955523948,0.13494807481765747,0,4350
1,3,0.7845518917483787,0.1764705777168274,0,4350
0,0,1.865022070730447,0.3425605297088623,0,4400
0,1,1.759904153669595,0.3356401324272156,0,4400
0,2,0.9472936466581814,0.21453285217285156,0,4400
0,3,1.6773744896299831,0.3148788809776306,0,4400
1,0,0.5930730775244228,0.15224915742874146,0,4400
1,1,0.3397189453489773,0.12110728025436401,0,4400
1,2,0.5379116609938137,0.13494807481765747,0,4400
1,3,0.7907399609930508,0.1764705777168274,0,4400
0,0,1.873099477280448,0.3425605297088623,0,4450
0,1,1.766540319908927,0.33910036087036133,0,4450
0,2,0.9508266758812169,0.21453285217285156,0,4450
0,3,1.6833464217079381,0.3148788809776306,0,4450
1,0,0.5984894347084264,0.1487889289855957,0,4450
1,1,0.34341180442697805,0.12110728025436401,0,4450
1,2,0.5416807246101598,0.13494807481765747,0,4450
1,3,0.7970196914566259,0.1764705777168274,0,4450
0,0,1.8811557734743474,0.3425605297088623,0,4500
0,1,1.7731513226763127,0.33910036087036133,0,4500
0,2,0.954421683622968,0.21799308061599731,0,4500
0,3,1.6893629277483342,0.3148788809776306,0,4500
1,0,0.6039663995043156,0.1487889289855957,0,4500
1,1,0.347160085512769,0.12110728025436401,0,4500
1,2,0.5454674804941533,0.13494807481765747,0,4500
1,3,0.8032761061922429,0.1764705777168274,0,4500
0,0,1.8893246057132274,0.3425605297088623,0,4550
0,1,1.7798503043750316,0.3425605297088623,0,4550
0,2,0.9580276610950023,0.21799308061599731,0,4550
0,3,1.6953797938922435,0.3148788809776306,0,4550
1,0,0.6094839575389415,0.15224915742874146,0,4550
1,1,0.3509397211173564,0.12456744909286499,0,4550
1,2,0.5492831471065074,0.13494807481765747,0,4550
1,3,0.8095853927234202,0.1764705777168274,0,4550
0,0,1.8974600494520928,0.34602075815200806,0,4600
0,1,1.7866026819365288,0.3425605297088623,0,4600
0,2,0.9616677225249077,0.21799308061599731,0,4600
0,3,1.7013683975355889,0.3148788809776306,0,4600
1,0,0.6150518119948174,0.15570932626724243,0,4600
1,1,0.35475472217967763,0.12456744909286499,0,4600
1,2,0.5530833662169243,0.13494807481765747,0,4600
1,3,0.81600142127445,0.1764705777168274,0,4600
0,0,1.9056686782050747,0.34602075815200806,0,4650
0,1,1.7934229993034023,0.3425605297088623,0,4650
0,2,0.9654027842689175,0.21799308061599731,0,4650
0,3,1.7073515080619472,0.3148788809776306,0,4650
1,0,0.6206860565353054,0.15916955471038818,0,4650
1,1,0.3586817406821865,0.12802767753601074,0,4650
1,2,0.5568867944884914,0.13840830326080322,0,4650
1,3,0.8223851942229885,0.1764705777168274,0,4650
0,0,1.913815311117105,0.34602075815200806,0,4700
0,1,1.800335816068582,0.3425605297088623,0,4700
0,2,0.9690266167353911,0.21799308061599731,0,4700
0,3,1.7135052000712676,0.31833910942077637,0,4700
1,0,0.6263311421107574,0.16262978315353394,0,4700
1,1,0.36262275926583243,0.12802767753601074,0,4700
1,2,0.5607179319094939,0.13840830326080322,0,4700
1,3,0.8288410817813201,0.1764705777168274,0,4700
0,0,1.922153983183307,0.34602075815200806,0,4750
0,1,1.8073360062317079,0.3425605297088623,0,4750
0,2,0.9727537966446107,0.21799308061599731,0,4750
0,3,1.7196954823211854,0.31833910942077637,0,4750
1,0,0.6320570445732301,0.16262978315353394,0,4750
1,1,0.3665906823352998,0.12802767753601074,0,4750
1,2,0.5645511484817689,0.13840830326080322,0,4750
1,3,0.8353100753502076,0.17993080615997314,0,4750
0,0,1.9304849025193107,0.34602075815200806,0,4800
0,1,1.814314734596337,0.34602075815200806,0,4800
0,2,0.9765784856263053,0.21799308061599731,0,4800
0,3,1.7257651206437004,0.31833910942077637,0,4800
1,0,0.6377834197464836,0.16262978315353394,0,4800
1,1,0.37071366276177287,0.1314879059791565,0,4800
1,2,0.5684289452019584,0.13494807481765747,0,4800
1,3,0.8418285366478813,0.18339097499847412,0,4800
0,0,1.9388602860963147,0.34602075815200806,0,4850
0,1,1.8213965781724255,0.34602075815200806,0,4850
0,2,0.9803892859017651,0.21799308061599731,0,4850
0,3,1.7319776900803845,0.31833910942077637,0,4850
1,0,0.6436157115495007,0.16262978315353394,0,4850
1,1,0.3747997470891278,0.1314879059791565,0,4850
1,2,0.5722947605645459,0.13494807481765747,0,4850
1,3,0.8484440930878918,0.18339097499847412,0,4850
0,0,1.9471828364453359,0.34602075815200806,0,4900
0,1,1.8285724543652577,0.34602075815200806,0,4900
0,2,0.98425793877459,0.21799308061599731,0,4900
0,3,1.7382717751584096,0.31833910942077637,0,4900
1,0,0.6495773815236134,0.1660899519920349,0,4900
1,1,0.37897196641779374,0.1314879059791565,0,4900
1,2,0.5761806987843556,0.13494807481765747,0,4900
1,3,0.8550723218045277,0.18685120344161987,0,4900
0,0,1.955640699651667,0.34602075815200806,0,4950
0,1,1.835775639799067,0.34602075815200806,0,4950
0,2,0.9881253502635445,0.21799308061599731,0,4950
0,3,1.7444885037211861,0.31833910942077637,0,4950
1,0,0.6554979942111459,0.1660899519920349,0,4950
1,1,0.38321938731951377,0.1314879059791565,0,4950
1,2,0.5800565145282235,0.13494807481765747,0,4950
1,3,0.8617130778102364,0.18685120344161987,0,4950
0,0,1.964215730739852,0.34602075815200806,0,5000
0,1,1.8429839363825522,0.34602075815200806,0,5000
0,2,0.9922594180834494,0.21799308061599731,0,5000
0,3,1.750745510174056,0.31833910942077637,0,5000
1,0,0.6615274301302634,0.1660899519920349,0,5000
1,1,0.38754484565379244,0.1314879059791565,0,5000
1,2,0.5840325704348288,0.13494807481765747,0,5000
1,3,0.86841759593608,0.18685120344161987,0,5000
