train_accuracy,train_loss,heldout_accuracy,heldout_loss,full_table_accuracy,full_table_loss,mean_cka_to_final,component_0_importance,component_1_importance,component_2_importance,component_3_importance,component_4_importance,component_5_importance,component_6_importance,component_7_importance,component_8_importance,component_9_importance,component_10_importance,component_11_importance,component_12_importance,component_13_importance,component_14_importance,component_15_importance,component_16_importance,component_17_importance,component_18_importance,component_19_importance,component_20_importance,component_21_importance,component_22_importance,component_23_importance,seed,step
0.0555555559694767,2.959733247756958,0.07586207240819931,2.949021577835083,0.06574394553899765,2.9543588161468506,0.18904392421245575,0.0008945465087890625,-0.004803180694580078,-0.004567146301269531,0.0007748603820800781,-0.001752614974975586,-0.00522613525390625,0.0016884803771972656,0.002975940704345703,-0.006445884704589844,0.007622957229614258,0.010954141616821289,-0.004357099533081055,-0.0018053054809570312,0.0007293224334716797,0.008519172668457031,-0.0009329319000244141,-0.008393526077270508,0.0059664249420166016,-0.006059885025024414,0.005822420120239258,-2.6702880859375e-05,-0.0003879070281982422,0.0004639625549316406,0.0041234493255615234,0,0
1.0,0.020542223006486893,0.5103448033332825,2.4901411533355713,0.754325270652771,1.25961434841156,0.3066886439919472,0.7920300960540771,0.807600736618042,0.8942582607269287,1.0316455364227295,0.22014904022216797,0.6452677249908447,0.33956098556518555,0.6246051788330078,0.49889159202575684,0.7538535594940186,0.38106298446655273,0.7608144283294678,0.7679386138916016,0.4788475036621094,0.5758137702941895,0.5038425922393799,-0.012773513793945312,0.047792673110961914,-0.04575514793395996,-0.06691980361938477,-0.04320526123046875,-0.02345108985900879,-0.02425217628479004,0.0034389495849609375,0,500
1.0,0.012881992384791374,0.5103448033332825,2.6898512840270996,0.754325270652771,1.3559980392456055,0.29778773337602615,0.4353525638580322,0.5228872299194336,0.7681500911712646,0.5545618534088135,0.15556979179382324,0.3137941360473633,0.16011667251586914,0.3125185966491699,0.15115094184875488,0.450747013092041,0.12578129768371582,0.3492624759674072,0.6409313678741455,0.14443016052246094,0.3800501823425293,0.21448683738708496,-0.06611871719360352,0.03308725357055664,-0.05384564399719238,-0.11346983909606934,-0.05887317657470703,-0.05363774299621582,-0.08141899108886719,-0.021411657333374023,0,1000
1.0,0.010968629270792007,0.5103448033332825,2.6396639347076416,0.754325270652771,1.329864263534546,0.30573827028274536,0.9623594284057617,0.9713540077209473,1.0925323963165283,0.987931489944458,0.33137035369873047,0.7900924682617188,0.40398383140563965,0.8105804920196533,0.5289261341094971,1.0322599411010742,0.46489858627319336,0.8150200843811035,1.1369903087615967,0.5617771148681641,0.6954424381256104,0.7138309478759766,-0.07587790489196777,0.02949357032775879,-0.02445673942565918,-0.14360570907592773,-0.0591282844543457,-0.03059530258178711,-0.1169893741607666,-0.03541207313537598,0,1500
1.0,0.08913146704435349,0.5103448033332825,3.0261635780334473,0.754325270652771,1.562728762626648,0.29009775072336197,0.14406585693359375,0.25203871726989746,0.7194209098815918,0.3378424644470215,0.02918100357055664,-0.03429269790649414,-0.09431076049804688,-0.0883939266204834,-0.14058208465576172,-0.023491382598876953,-0.018733978271484375,-0.008617877960205078,0.14355778694152832,0.023639440536499023,0.1936502456665039,-0.013829708099365234,0.0016875267028808594,0.0550074577331543,-0.0012073516845703125,-0.054808616638183594,-0.025791168212890625,-0.026847124099731445,-0.02620697021484375,0.04828071594238281,0,2000
1.0,0.011526990681886673,0.5103448033332825,2.88795804977417,0.754325270652771,1.4547189474105835,0.3232426792383194,0.34979867935180664,0.5358107089996338,0.9972591400146484,0.7253859043121338,0.18407964706420898,0.0297544002532959,-0.11499881744384766,-0.07727360725402832,-0.21140384674072266,0.05129194259643555,0.017785072326660156,0.05608081817626953,0.6014308929443359,0.18845701217651367,0.47731494903564453,0.19385123252868652,-0.05920004844665527,-0.026466846466064453,-0.031668901443481445,-0.08805251121520996,-0.019171953201293945,0.01828479766845703,-0.07772493362426758,0.007099151611328125,0,2500
1.0,0.011703458614647388,0.5103448033332825,2.7752039432525635,0.754325270652771,1.3982347249984741,0.33508582413196564,0.8245775699615479,0.7341032028198242,1.3399693965911865,1.1665642261505127,0.295696496963501,0.23919057846069336,0.1238698959350586,0.12700843811035156,-0.09726142883300781,0.4011521339416504,0.22709298133850098,0.32011866569519043,1.1982452869415283,0.5772223472595215,0.8770358562469482,0.6850194931030273,-0.10806512832641602,-0.05459737777709961,-0.052999019622802734,-0.14555835723876953,-0.044455528259277344,0.012843847274780273,-0.13653182983398438,-0.015552520751953125,0,3000
1.0,0.019809460267424583,0.5103448033332825,2.845975637435913,0.754325270652771,1.4377821683883667,0.34116628766059875,0.1668076515197754,0.3634986877441406,1.0885467529296875,0.500516414642334,-0.2925078868865967,-0.04594874382019043,-0.12307262420654297,-0.061367034912109375,-0.1894376277923584,-0.07996010780334473,-0.11522459983825684,-0.11134076118469238,0.29978251457214355,0.26518821716308594,0.411527156829834,0.05194520950317383,-0.01169276237487793,-0.006143808364868164,-0.018721580505371094,-0.025174856185913086,0.0018112659454345703,-0.050530433654785156,-0.07168197631835938,-0.01006460189819336,0,3500
1.0,0.0128816282376647,0.5103448033332825,2.738978624343872,0.754325270652771,1.3806467056274414,0.35141968727111816,0.34928011894226074,0.5922946929931641,1.3224036693572998,0.7314600944519043,-0.022263288497924805,-0.044114112854003906,-0.15415382385253906,-0.10690188407897949,-0.29263830184936523,-0.10703492164611816,-0.24141716957092285,-0.17366290092468262,0.8044881820678711,0.4284946918487549,0.7651236057281494,0.2910125255584717,0.002164602279663086,-0.029507160186767578,-0.011833906173706055,-0.054103851318359375,0.01090860366821289,0.009334802627563477,-0.04865574836730957,0.002199888229370117,0,4000
1.0,0.06489229202270508,0.5103448033332825,2.7479166984558105,0.754325270652771,1.4110463857650757,0.3662777841091156,0.3837697505950928,0.1399681568145752,0.9407501220703125,0.31886911392211914,-0.11588120460510254,-0.024377107620239258,-0.05863213539123535,-0.0448451042175293,-0.09140372276306152,-0.051770925521850586,-0.11699891090393066,-0.11332249641418457,0.19455909729003906,0.22757816314697266,0.33348679542541504,0.055939435958862305,0.041922807693481445,-0.031648874282836914,0.01726365089416504,-0.018198490142822266,-0.032181739807128906,-0.014554023742675781,-0.05118083953857422,-0.03347659111022949,0,4500
