component,layer,index,delta_loss,delta_accuracy,seed,step,probe_split
head,0,0,0.5115000009536743,0.1862068772315979,0,8500,heldout
head,0,1,0.4497419595718384,0.11034482717514038,0,8500,heldout
head,0,2,1.7593563795089722,0.2965517193078995,0,8500,heldout
head,0,3,0.841389536857605,0.22068965435028076,0,8500,heldout
mlp_group,0,0,-0.014296293258666992,-0.013793110847473145,0,8500,heldout
mlp_group,0,1,-0.040242791175842285,-0.006896555423736572,0,8500,heldout
mlp_group,0,2,0.002596735954284668,-0.006896555423736572,0,8500,heldout
mlp_group,0,3,-0.014707088470458984,-0.013793110847473145,0,8500,heldout
mlp_group,0,4,-0.0052825212478637695,-0.006896555423736572,0,8500,heldout
mlp_group,0,5,-0.00020623207092285156,-0.006896555423736572,0,8500,heldout
mlp_group,0,6,-0.02077317237854004,-0.013793110847473145,0,8500,heldout
mlp_group,0,7,-0.02760136127471924,-0.006896555423736572,0,8500,heldout
head,1,0,0.9281090497970581,0.19310343265533447,0,8500,heldout
head,1,1,0.8821209669113159,0.22068965435028076,0,8500,heldout
head,1,2,1.2105997800827026,0.27586206793785095,0,8500,heldout
head,1,3,0.551042914390564,0.12413790822029114,0,8500,heldout
mlp_group,1,0,0.022208452224731445,-0.03448277711868286,0,8500,heldout
mlp_group,1,1,0.012107253074645996,-0.006896555423736572,0,8500,heldout
mlp_group,1,2,-0.008229374885559082,-0.020689666271209717,0,8500,heldout
mlp_group,1,3,0.01930391788482666,-0.006896555423736572,0,8500,heldout
mlp_group,1,4,-0.005880832672119141,-0.02758622169494629,0,8500,heldout
mlp_group,1,5,0.032616615295410156,-0.006896555423736572,0,8500,heldout
mlp_group,1,6,-0.013511300086975098,-0.013793110847473145,0,8500,heldout
mlp_group,1,7,0.00906836986541748,-0.006896555423736572,0,8500,heldout
head,0,0,0.8598442077636719,0.30344828963279724,0,9000,heldout
head,0,1,0.7895872592926025,0.24827587604522705,0,9000,heldout
head,0,2,2.00998592376709,0.35862068831920624,0,9000,heldout
head,0,3,1.1323952674865723,0.30344828963279724,0,9000,heldout
mlp_group,0,0,-0.015269041061401367,-0.006896555423736572,0,9000,heldout
mlp_group,0,1,-0.04708230495452881,0.0,0,9000,heldout
mlp_group,0,2,0.006348252296447754,-0.006896555423736572,0,9000,heldout
mlp_group,0,3,-0.019725680351257324,0.0,0,9000,heldout
mlp_group,0,4,-0.0067026615142822266,0.0,0,9000,heldout
mlp_group,0,5,0.0030786991119384766,0.0,0,9000,heldout
mlp_group,0,6,-0.027257680892944336,0.0,0,9000,heldout
mlp_group,0,7,-0.01781177520751953,0.020689666271209717,0,9000,heldout
head,1,0,1.2654118537902832,0.29655173420906067,0,9000,heldout
head,1,1,1.3010177612304688,0.30344828963279724,0,9000,heldout
head,1,2,1.6259422302246094,0.3655172437429428,0,9000,heldout
head,1,3,0.984140157699585,0.2827586233615875,0,9000,heldout
mlp_group,1,0,0.04144167900085449,0.0,0,9000,heldout
mlp_group,1,1,0.016309261322021484,0.02758622169494629,0,9000,heldout
mlp_group,1,2,-0.0011082887649536133,0.006896555423736572,0,9000,heldout
mlp_group,1,3,0.02773106098175049,0.02758622169494629,0,9000,heldout
mlp_group,1,4,-0.011884570121765137,0.0,0,9000,heldout
mlp_group,1,5,0.03690755367279053,0.020689666271209717,0,9000,heldout
mlp_group,1,6,-0.016607046127319336,0.013793110847473145,0,9000,heldout
mlp_group,1,7,0.019239187240600586,0.020689666271209717,0,9000,heldout
head,0,0,1.0163421630859375,0.3379310518503189,0,9500,heldout
head,0,1,0.9772326946258545,0.2551724314689636,0,9500,heldout
head,0,2,2.142597198486328,0.3862069100141525,0,9500,heldout
head,0,3,1.242743730545044,0.35172414779663086,0,9500,heldout
mlp_group,0,0,-0.010620594024658203,0.006896555423736572,0,9500,heldout
mlp_group,0,1,-0.042060017585754395,0.0,0,9500,heldout
mlp_group,0,2,0.010645389556884766,0.0,0,9500,heldout
mlp_group,0,3,-0.015408873558044434,0.006896555423736572,0,9500,heldout
mlp_group,0,4,-0.0033801794052124023,0.006896555423736572,0,9500,heldout
mlp_group,0,5,0.007693767547607422,0.006896555423736572,0,9500,heldout
mlp_group,0,6,-0.023149847984313965,0.006896555423736572,0,9500,heldout
mlp_group,0,7,-0.008251547813415527,0.0,0,9500,heldout
head,1,0,1.363029956817627,0.30344828963279724,0,9500,heldout
head,1,1,1.4906284809112549,0.37931035459041595,0,9500,heldout
head,1,2,1.8341968059539795,0.3862069100141525,0,9500,heldout
head,1,3,1.157015323638916,0.3103448450565338,0,9500,heldout
mlp_group,1,0,0.059151291847229004,0.020689666271209717,0,9500,heldout
mlp_group,1,1,0.02189624309539795,0.013793110847473145,0,9500,heldout
mlp_group,1,2,0.0016169548034667969,0.006896555423736572,0,9500,heldout
mlp_group,1,3,0.040582895278930664,0.013793110847473145,0,9500,heldout
mlp_group,1,4,-0.026528000831604004,0.006896555423736572,0,9500,heldout
mlp_group,1,5,0.03185760974884033,0.0,0,9500,heldout
mlp_group,1,6,-0.014804601669311523,0.006896555423736572,0,9500,heldout
mlp_group,1,7,0.0388261079788208,0.02758622169494629,0,9500,heldout
head,0,0,1.1006609201431274,0.38620686531066895,0,10000,heldout
head,0,1,1.107101559638977,0.28275859355926514,0,10000,heldout
head,0,2,2.2144895792007446,0.41379307210445404,0,10000,heldout
head,0,3,1.2933064699172974,0.38620686531066895,0,10000,heldout
mlp_group,0,0,-0.010618209838867188,-0.006896555423736572,0,10000,heldout
mlp_group,0,1,-0.03817141056060791,0.01379305124282837,0,10000,heldout
mlp_group,0,2,0.009825587272644043,0.0,0,10000,heldout
mlp_group,0,3,-0.01245737075805664,-0.006896555423736572,0,10000,heldout
mlp_group,0,4,-0.0022079944610595703,0.0,0,10000,heldout
mlp_group,0,5,0.007454872131347656,-0.006896555423736572,0,10000,heldout
mlp_group,0,6,-0.01953125,-0.006896555423736572,0,10000,heldout
mlp_group,0,7,-0.012540817260742188,0.02068960666656494,0,10000,heldout
head,1,0,1.418373465538025,0.3172413408756256,0,10000,heldout
head,1,1,1.6355787515640259,0.40689651668071747,0,10000,heldout
head,1,2,1.9903055429458618,0.41379307210445404,0,10000,heldout
head,1,3,1.2583681344985962,0.33103445172309875,0,10000,heldout
mlp_group,1,0,0.07330882549285889,0.02068960666656494,0,10000,heldout
mlp_group,1,1,0.02190089225769043,0.02068960666656494,0,10000,heldout
mlp_group,1,2,0.003540635108947754,0.006896495819091797,0,10000,heldout
mlp_group,1,3,0.04358959197998047,0.02068960666656494,0,10000,heldout
mlp_group,1,4,-0.041600584983825684,0.006896495819091797,0,10000,heldout
mlp_group,1,5,0.026703834533691406,0.006896495819091797,0,10000,heldout
mlp_group,1,6,-0.0073059797286987305,0.0,0,10000,heldout
mlp_group,1,7,0.06721508502960205,0.0551723837852478,0,10000,heldout
head,0,0,1.1726574897766113,0.3724138140678406,0,10500,heldout
head,0,1,1.2232394218444824,0.24827587604522705,0,10500,heldout
head,0,2,2.2416014671325684,0.40000002086162567,0,10500,heldout
head,0,3,1.318023681640625,0.3724138140678406,0,10500,heldout
mlp_group,0,0,-0.010819077491760254,0.006896555423736572,0,10500,heldout
mlp_group,0,1,-0.03271341323852539,0.013793110847473145,0,10500,heldout
mlp_group,0,2,0.0070247650146484375,0.006896555423736572,0,10500,heldout
mlp_group,0,3,-0.010554671287536621,0.006896555423736572,0,10500,heldout
mlp_group,0,4,-0.002456188201904297,0.006896555423736572,0,10500,heldout
mlp_group,0,5,0.005392789840698242,0.006896555423736572,0,10500,heldout
mlp_group,0,6,-0.016273021697998047,0.006896555423736572,0,10500,heldout
mlp_group,0,7,-0.01575911045074463,0.013793110847473145,0,10500,heldout
head,1,0,1.4533040523529053,0.3103448450565338,0,10500,heldout
head,1,1,1.763098955154419,0.40000002086162567,0,10500,heldout
head,1,2,2.118462562561035,0.40689657628536224,0,10500,heldout
head,1,3,1.322629451751709,0.30344828963279724,0,10500,heldout
mlp_group,1,0,0.08646643161773682,0.013793110847473145,0,10500,heldout
mlp_group,1,1,0.021535754203796387,0.020689666271209717,0,10500,heldout
mlp_group,1,2,0.0028862953186035156,0.013793110847473145,0,10500,heldout
mlp_group,1,3,0.03250420093536377,0.006896555423736572,0,10500,heldout
mlp_group,1,4,-0.05220341682434082,-0.027586162090301514,0,10500,heldout
mlp_group,1,5,0.02266526222229004,0.006896555423736572,0,10500,heldout
mlp_group,1,6,0.005408763885498047,-0.006896555423736572,0,10500,heldout
mlp_group,1,7,0.110931396484375,0.041379332542419434,0,10500,heldout
head,0,0,0.6010382175445557,0.15172412991523743,0,11000,heldout
head,0,1,0.4591643810272217,0.10344827175140381,0,11000,heldout
head,0,2,2.327466607093811,0.3724137842655182,0,11000,heldout
head,0,3,0.4879264831542969,0.1310344934463501,0,11000,heldout
mlp_group,0,0,0.008152008056640625,0.0,0,11000,heldout
mlp_group,0,1,0.007308244705200195,0.0,0,11000,heldout
mlp_group,0,2,0.008441448211669922,0.0,0,11000,heldout
mlp_group,0,3,0.005817413330078125,0.0,0,11000,heldout
mlp_group,0,4,0.011199474334716797,0.0,0,11000,heldout
mlp_group,0,5,0.007010817527770996,0.0,0,11000,heldout
mlp_group,0,6,0.009221673011779785,0.0,0,11000,heldout
mlp_group,0,7,0.008536696434020996,0.0,0,11000,heldout
head,1,0,1.0892285108566284,0.2137930989265442,0,11000,heldout
head,1,1,0.8966959714889526,0.24827584624290466,0,11000,heldout
head,1,2,0.912838339805603,0.15172412991523743,0,11000,heldout
head,1,3,0.4623861312866211,0.09655171632766724,0,11000,heldout
mlp_group,1,0,0.08244848251342773,0.0,0,11000,heldout
mlp_group,1,1,0.015172004699707031,-0.02758622169494629,0,11000,heldout
mlp_group,1,2,-0.00710141658782959,0.020689666271209717,0,11000,heldout
mlp_group,1,3,0.02897202968597412,0.020689666271209717,0,11000,heldout
mlp_group,1,4,-0.034203410148620605,-0.006896555423736572,0,11000,heldout
mlp_group,1,5,0.023096323013305664,0.0,0,11000,heldout
mlp_group,1,6,0.006242275238037109,0.0,0,11000,heldout
mlp_group,1,7,0.12691307067871094,0.006896555423736572,0,11000,heldout
head,0,0,0.8343034982681274,0.24827587604522705,0,11500,heldout
head,0,1,0.8821696043014526,0.317241370677948,0,11500,heldout
head,0,2,2.388822913169861,0.420689657330513,0,11500,heldout
head,0,3,0.8992027044296265,0.2689655125141144,0,11500,heldout
mlp_group,0,0,0.01011192798614502,0.0,0,11500,heldout
mlp_group,0,1,0.0073261260986328125,-0.006896555423736572,0,11500,heldout
mlp_group,0,2,0.009405016899108887,0.0,0,11500,heldout
mlp_group,0,3,0.006770610809326172,0.0,0,11500,heldout
mlp_group,0,4,0.013432502746582031,-0.013793110847473145,0,11500,heldout
mlp_group,0,5,0.008334755897521973,-0.013793110847473145,0,11500,heldout
mlp_group,0,6,0.011871576309204102,0.0,0,11500,heldout
mlp_group,0,7,0.008137106895446777,-0.006896555423736572,0,11500,heldout
head,1,0,1.3548322916030884,0.3655172288417816,0,11500,heldout
head,1,1,1.349540114402771,0.4000000059604645,0,11500,heldout
head,1,2,1.4317010641098022,0.33103448152542114,0,11500,heldout
head,1,3,0.882423996925354,0.24137932062149048,0,11500,heldout
mlp_group,1,0,0.08729660511016846,0.013793110847473145,0,11500,heldout
mlp_group,1,1,-0.009036779403686523,0.020689666271209717,0,11500,heldout
mlp_group,1,2,-0.007376551628112793,0.006896555423736572,0,11500,heldout
mlp_group,1,3,0.013058781623840332,0.013793110847473145,0,11500,heldout
mlp_group,1,4,-0.03197324275970459,-0.006896555423736572,0,11500,heldout
mlp_group,1,5,0.026661157608032227,0.020689666271209717,0,11500,heldout
mlp_group,1,6,0.02178800106048584,0.013793110847473145,0,11500,heldout
mlp_group,1,7,0.13453400135040283,0.048275887966156006,0,11500,heldout
head,0,0,1.0138754844665527,0.317241370677948,0,12000,heldout
head,0,1,1.156339168548584,0.3379310369491577,0,12000,heldout
head,0,2,2.348320722579956,0.4275861978530884,0,12000,heldout
head,0,3,1.0892739295959473,0.33103448152542114,0,12000,heldout
mlp_group,0,0,0.008513331413269043,0.0,0,12000,heldout
mlp_group,0,1,0.004353642463684082,0.0,0,12000,heldout
mlp_group,0,2,0.007605314254760742,0.0,0,12000,heldout
mlp_group,0,3,0.005064964294433594,0.0,0,12000,heldout
mlp_group,0,4,0.010815978050231934,0.006896555423736572,0,12000,heldout
mlp_group,0,5,0.007124900817871094,0.006896555423736572,0,12000,heldout
mlp_group,0,6,0.011658072471618652,0.006896555423736572,0,12000,heldout
mlp_group,0,7,0.004915595054626465,0.006896555423736572,0,12000,heldout
head,1,0,1.3942434787750244,0.3379310369491577,0,12000,heldout
head,1,1,1.5145487785339355,0.43448275327682495,0,12000,heldout
head,1,2,1.6697664260864258,0.3724137842655182,0,12000,heldout
head,1,3,1.1898281574249268,0.32413792610168457,0,12000,heldout
mlp_group,1,0,0.07889378070831299,0.006896555423736572,0,12000,heldout
mlp_group,1,1,-0.005075216293334961,0.006896555423736572,0,12000,heldout
mlp_group,1,2,-0.011138558387756348,-0.006896555423736572,0,12000,heldout
mlp_group,1,3,0.013045787811279297,0.013793110847473145,0,12000,heldout
mlp_group,1,4,-0.045499205589294434,-0.006896555423736572,0,12000,heldout
mlp_group,1,5,0.020162582397460938,-0.006896555423736572,0,12000,heldout
mlp_group,1,6,0.021840929985046387,0.020689666271209717,0,12000,heldout
mlp_group,1,7,0.14157235622406006,0.04137927293777466,0,12000,heldout
head,0,0,1.113059163093567,0.33103448152542114,0,12500,heldout
head,0,1,1.3100188970565796,0.3448275625705719,0,12500,heldout
head,0,2,2.2012263536453247,0.4206896424293518,0,12500,heldout
head,0,3,1.1584991216659546,0.35862067341804504,0,12500,heldout
mlp_group,0,0,0.0101701021194458,0.020689666271209717,0,12500,heldout
mlp_group,0,1,0.0083235502243042,0.02758622169494629,0,12500,heldout
mlp_group,0,2,0.013854742050170898,0.02758622169494629,0,12500,heldout
mlp_group,0,3,0.006547689437866211,0.013793110847473145,0,12500,heldout
mlp_group,0,4,0.015628576278686523,0.02758622169494629,0,12500,heldout
mlp_group,0,5,0.014008641242980957,0.02758622169494629,0,12500,heldout
mlp_group,0,6,0.016402125358581543,0.02758622169494629,0,12500,heldout
mlp_group,0,7,0.009209632873535156,0.02758622169494629,0,12500,heldout
head,1,0,1.3074201345443726,0.25517240166664124,0,12500,heldout
head,1,1,1.5067366361618042,0.38620689511299133,0,12500,heldout
head,1,2,1.7262593507766724,0.33103448152542114,0,12500,heldout
head,1,3,1.3126991987228394,0.3103448152542114,0,12500,heldout
mlp_group,1,0,0.0820232629776001,0.02758622169494629,0,12500,heldout
mlp_group,1,1,-0.00984179973602295,0.02758622169494629,0,12500,heldout
mlp_group,1,2,-0.012310981750488281,0.006896555423736572,0,12500,heldout
mlp_group,1,3,0.013531923294067383,0.020689666271209717,0,12500,heldout
mlp_group,1,4,-0.04472851753234863,0.0,0,12500,heldout
mlp_group,1,5,0.012907028198242188,0.0,0,12500,heldout
mlp_group,1,6,0.030875325202941895,0.04137927293777466,0,12500,heldout
mlp_group,1,7,0.13865721225738525,0.0551723837852478,0,12500,heldout
head,0,0,1.2574806213378906,0.33103448152542114,0,13000,heldout
head,0,1,1.495542049407959,0.35172411799430847,0,13000,heldout
head,0,2,2.137477159500122,0.3931034356355667,0,13000,heldout
head,0,3,1.240347146987915,0.32413792610168457,0,13000,heldout
mlp_group,0,0,0.014160752296447754,0.013793110847473145,0,13000,heldout
mlp_group,0,1,0.01690196990966797,0.013793110847473145,0,13000,heldout
mlp_group,0,2,0.027609705924987793,0.020689666271209717,0,13000,heldout
mlp_group,0,3,0.009177923202514648,0.006896555423736572,0,13000,heldout
mlp_group,0,4,0.026614069938659668,0.020689666271209717,0,13000,heldout
mlp_group,0,5,0.03179347515106201,0.020689666271209717,0,13000,heldout
mlp_group,0,6,0.025550127029418945,0.013793110847473145,0,13000,heldout
mlp_group,0,7,0.019481301307678223,0.020689666271209717,0,13000,heldout
head,1,0,1.3124372959136963,0.25517240166664124,0,13000,heldout
head,1,1,1.5624141693115234,0.35172411799430847,0,13000,heldout
head,1,2,1.8141233921051025,0.3379310071468353,0,13000,heldout
head,1,3,1.4754326343536377,0.2965517044067383,0,13000,heldout
mlp_group,1,0,0.08380591869354248,0.013793110847473145,0,13000,heldout
mlp_group,1,1,-0.01744973659515381,0.020689666271209717,0,13000,heldout
mlp_group,1,2,-0.013655543327331543,-0.013793110847473145,0,13000,heldout
mlp_group,1,3,0.018712162971496582,0.013793110847473145,0,13000,heldout
mlp_group,1,4,-0.03331911563873291,0.0,0,13000,heldout
mlp_group,1,5,0.008816123008728027,0.0,0,13000,heldout
mlp_group,1,6,0.04124271869659424,0.034482717514038086,0,13000,heldout
mlp_group,1,7,0.14439082145690918,0.04827582836151123,0,13000,heldout
head,0,0,0.95229572057724,0.27586206793785095,0,13500,heldout
head,0,1,0.792783796787262,0.22068965435028076,0,13500,heldout
head,0,2,2.1474215388298035,0.4482758641242981,0,13500,heldout
head,0,3,0.5362678170204163,0.10344827175140381,0,13500,heldout
mlp_group,0,0,0.004874289035797119,0.0,0,13500,heldout
mlp_group,0,1,0.0030521154403686523,0.0,0,13500,heldout
mlp_group,0,2,0.005739867687225342,0.0,0,13500,heldout
mlp_group,0,3,0.004850983619689941,0.0,0,13500,heldout
mlp_group,0,4,0.0042705535888671875,0.0,0,13500,heldout
mlp_group,0,5,0.005397021770477295,0.0,0,13500,heldout
mlp_group,0,6,0.004332542419433594,0.0,0,13500,heldout
mlp_group,0,7,0.004708826541900635,0.0,0,13500,heldout
head,1,0,0.8695394396781921,0.2137930989265442,0,13500,heldout
head,1,1,0.6741898655891418,0.22068965435028076,0,13500,heldout
head,1,2,1.2621120810508728,0.35862067341804504,0,13500,heldout
head,1,3,0.8639312386512756,0.1862068772315979,0,13500,heldout
mlp_group,1,0,0.10902142524719238,0.013793110847473145,0,13500,heldout
mlp_group,1,1,0.011971712112426758,0.013793110847473145,0,13500,heldout
mlp_group,1,2,-0.010661065578460693,0.0,0,13500,heldout
mlp_group,1,3,0.00918722152709961,0.006896555423736572,0,13500,heldout
mlp_group,1,4,-0.008409380912780762,-0.006896555423736572,0,13500,heldout
mlp_group,1,5,-0.0048770904541015625,-0.006896555423736572,0,13500,heldout
mlp_group,1,6,-0.0006952881813049316,0.013793110847473145,0,13500,heldout
mlp_group,1,7,0.1167859435081482,0.04137927293777466,0,13500,heldout
head,0,0,1.1661903262138367,0.3724137842655182,0,14000,heldout
head,0,1,1.3484700322151184,0.4206896722316742,0,14000,heldout
head,0,2,2.5748561024665833,0.53793103992939,0,14000,heldout
head,0,3,0.8357394337654114,0.2137930989265442,0,14000,heldout
mlp_group,0,0,0.003180265426635742,0.020689666271209717,0,14000,heldout
mlp_group,0,1,-0.0018959641456604004,0.006896555423736572,0,14000,heldout
mlp_group,0,2,0.00413590669631958,0.020689666271209717,0,14000,heldout
mlp_group,0,3,0.003435790538787842,0.020689666271209717,0,14000,heldout
mlp_group,0,4,-0.0004291534423828125,0.013793110847473145,0,14000,heldout
mlp_group,0,5,0.003040015697479248,0.020689666271209717,0,14000,heldout
mlp_group,0,6,-0.00041979551315307617,0.020689666271209717,0,14000,heldout
mlp_group,0,7,0.002124786376953125,0.020689666271209717,0,14000,heldout
head,1,0,1.138217270374298,0.3724137842655182,0,14000,heldout
head,1,1,1.1949301362037659,0.3724137842655182,0,14000,heldout
head,1,2,1.5334931015968323,0.4689655303955078,0,14000,heldout
head,1,3,1.3152866959571838,0.32413792610168457,0,14000,heldout
mlp_group,1,0,0.11009782552719116,0.041379332542419434,0,14000,heldout
mlp_group,1,1,-0.014345288276672363,0.02758622169494629,0,14000,heldout
mlp_group,1,2,-0.003802359104156494,0.013793110847473145,0,14000,heldout
mlp_group,1,3,0.020862877368927002,0.006896555423736572,0,14000,heldout
mlp_group,1,4,-0.0030214786529541016,0.0,0,14000,heldout
mlp_group,1,5,0.0029489994049072266,0.0,0,14000,heldout
mlp_group,1,6,0.004855334758758545,-0.006896555423736572,0,14000,heldout
mlp_group,1,7,0.1536726951599121,0.05517244338989258,0,14000,heldout
head,0,0,1.2889774441719055,0.37931033968925476,0,14500,heldout
head,0,1,1.5910778641700745,0.3999999761581421,0,14500,heldout
head,0,2,2.5690680146217346,0.5172413736581802,0,14500,heldout
head,0,3,1.0241820216178894,0.2620689570903778,0,14500,heldout
mlp_group,0,0,0.004916965961456299,-0.006896555423736572,0,14500,heldout
mlp_group,0,1,-0.002425074577331543,-0.006896555423736572,0,14500,heldout
mlp_group,0,2,0.00548321008682251,0.0,0,14500,heldout
mlp_group,0,3,0.005083322525024414,0.006896555423736572,0,14500,heldout
mlp_group,0,4,-0.0004895925521850586,0.0,0,14500,heldout
mlp_group,0,5,0.004751026630401611,-0.006896555423736572,0,14500,heldout
mlp_group,0,6,-0.0014214515686035156,0.0,0,14500,heldout
mlp_group,0,7,0.0018851757049560547,0.0,0,14500,heldout
head,1,0,1.2389898896217346,0.37931033968925476,0,14500,heldout
head,1,1,1.411009132862091,0.3999999761581421,0,14500,heldout
head,1,2,1.7196770310401917,0.46206894516944885,0,14500,heldout
head,1,3,1.535651981830597,0.3931034505367279,0,14500,heldout
mlp_group,1,0,0.1271408200263977,0.04137927293777466,0,14500,heldout
mlp_group,1,1,-0.02087324857711792,0.013793110847473145,0,14500,heldout
mlp_group,1,2,0.002900421619415283,0.0,0,14500,heldout
mlp_group,1,3,0.024965345859527588,0.02758622169494629,0,14500,heldout
mlp_group,1,4,-0.005540668964385986,-0.013793110847473145,0,14500,heldout
mlp_group,1,5,-0.00193101167678833,-0.013793110847473145,0,14500,heldout
mlp_group,1,6,0.014942944049835205,-0.02758622169494629,0,14500,heldout
mlp_group,1,7,0.18004971742630005,0.0551723837852478,0,14500,heldout
head,0,0,1.3744605779647827,0.3655172288417816,0,15000,heldout
head,0,1,1.7439333200454712,0.40689653158187866,0,15000,heldout
head,0,2,2.4631131887435913,0.4965517073869705,0,15000,heldout
head,0,3,1.1371430158615112,0.30344825983047485,0,15000,heldout
mlp_group,0,0,0.013745427131652832,0.006896555423736572,0,15000,heldout
mlp_group,0,1,0.001788318157196045,0.0,0,15000,heldout
mlp_group,0,2,0.014057040214538574,0.006896555423736572,0,15000,heldout
mlp_group,0,3,0.014643192291259766,0.013793110847473145,0,15000,heldout
mlp_group,0,4,0.005742490291595459,0.0,0,15000,heldout
mlp_group,0,5,0.013913631439208984,0.006896555423736572,0,15000,heldout
mlp_group,0,6,0.005186796188354492,0.0,0,15000,heldout
mlp_group,0,7,0.005924046039581299,0.006896555423736572,0,15000,heldout
head,1,0,1.3085795640945435,0.317241370677948,0,15000,heldout
head,1,1,1.4951056241989136,0.3999999761581421,0,15000,heldout
head,1,2,1.8253828287124634,0.46206894516944885,0,15000,heldout
head,1,3,1.6808847188949585,0.3931034207344055,0,15000,heldout
mlp_group,1,0,0.15940093994140625,0.02068960666656494,0,15000,heldout
mlp_group,1,1,-0.030996859073638916,-0.013793110847473145,0,15000,heldout
mlp_group,1,2,0.003674924373626709,-0.006896555423736572,0,15000,heldout
mlp_group,1,3,0.02042245864868164,0.0,0,15000,heldout
mlp_group,1,4,-0.00705641508102417,-0.006896555423736572,0,15000,heldout
mlp_group,1,5,-0.0044942498207092285,-0.006896555423736572,0,15000,heldout
mlp_group,1,6,0.02456563711166382,-0.03448277711868286,0,15000,heldout
mlp_group,1,7,0.21793556213378906,0.04137927293777466,0,15000,heldout
head,0,0,1.4910868406295776,0.41379308700561523,0,15500,heldout
head,0,1,1.900164246559143,0.4413793087005615,0,15500,heldout
head,0,2,2.4635485410690308,0.48275861144065857,0,15500,heldout
head,0,3,1.3003212213516235,0.35172411799430847,0,15500,heldout
mlp_group,0,0,0.02478712797164917,0.020689666271209717,0,15500,heldout
mlp_group,0,1,0.008730113506317139,0.006896555423736572,0,15500,heldout
mlp_group,0,2,0.03224378824234009,0.020689666271209717,0,15500,heldout
mlp_group,0,3,0.0345272421836853,0.020689666271209717,0,15500,heldout
mlp_group,0,4,0.014615058898925781,0.013793110847473145,0,15500,heldout
mlp_group,0,5,0.02718871831893921,0.020689666271209717,0,15500,heldout
mlp_group,0,6,0.01769554615020752,0.020689666271209717,0,15500,heldout
mlp_group,0,7,0.011797964572906494,0.013793110847473145,0,15500,heldout
head,1,0,1.415018916130066,0.3448275625705719,0,15500,heldout
head,1,1,1.6119414567947388,0.4482758343219757,0,15500,heldout
head,1,2,1.9159265756607056,0.46206894516944885,0,15500,heldout
head,1,3,1.8472062349319458,0.41379308700561523,0,15500,heldout
mlp_group,1,0,0.21429622173309326,0.04827582836151123,0,15500,heldout
mlp_group,1,1,-0.035584092140197754,-0.02758622169494629,0,15500,heldout
mlp_group,1,2,0.003144979476928711,-0.006896555423736572,0,15500,heldout
mlp_group,1,3,0.02188277244567871,0.013793110847473145,0,15500,heldout
mlp_group,1,4,-0.006434202194213867,0.013793110847473145,0,15500,heldout
mlp_group,1,5,-0.004186451435089111,0.0,0,15500,heldout
mlp_group,1,6,0.03718620538711548,-0.020689666271209717,0,15500,heldout
mlp_group,1,7,0.26481330394744873,0.02758622169494629,0,15500,heldout
head,0,0,1.3894025683403015,0.35862067341804504,0,16000,heldout
head,0,1,1.3811988234519958,0.4689655005931854,0,16000,heldout
head,0,2,2.432869613170624,0.48275861144065857,0,16000,heldout
head,0,3,0.8811257481575012,0.22758620977401733,0,16000,heldout
mlp_group,0,0,0.006641894578933716,0.0,0,16000,heldout
mlp_group,0,1,0.0071326494216918945,0.0,0,16000,heldout
mlp_group,0,2,0.016044676303863525,0.006896555423736572,0,16000,heldout
mlp_group,0,3,0.006781071424484253,0.0,0,16000,heldout
mlp_group,0,4,0.00718611478805542,0.0,0,16000,heldout
mlp_group,0,5,0.004059880971908569,0.0,0,16000,heldout
mlp_group,0,6,0.009138524532318115,0.0,0,16000,heldout
mlp_group,0,7,0.005216360092163086,0.0,0,16000,heldout
head,1,0,1.3014467358589172,0.3655172288417816,0,16000,heldout
head,1,1,1.3742921948432922,0.3655172288417816,0,16000,heldout
head,1,2,1.622231662273407,0.4482758343219757,0,16000,heldout
head,1,3,1.3447917103767395,0.37931033968925476,0,16000,heldout
mlp_group,1,0,0.12131589651107788,0.020689666271209717,0,16000,heldout
mlp_group,1,1,-0.03800007700920105,-0.013793110847473145,0,16000,heldout
mlp_group,1,2,0.01556849479675293,0.013793110847473145,0,16000,heldout
mlp_group,1,3,0.0035134851932525635,0.006896555423736572,0,16000,heldout
mlp_group,1,4,-0.0008821189403533936,0.006896555423736572,0,16000,heldout
mlp_group,1,5,0.001301586627960205,-0.006896555423736572,0,16000,heldout
mlp_group,1,6,0.02007538080215454,0.0,0,16000,heldout
mlp_group,1,7,0.19937056303024292,0.027586162090301514,0,16000,heldout
head,0,0,1.653596818447113,0.4206896424293518,0,16500,heldout
head,0,1,2.0039021372795105,0.5586206912994385,0,16500,heldout
head,0,2,2.8094746470451355,0.5862068831920624,0,16500,heldout
head,0,3,1.2598301768302917,0.37931036949157715,0,16500,heldout
mlp_group,0,0,0.009980469942092896,0.013793110847473145,0,16500,heldout
mlp_group,0,1,0.014081239700317383,0.020689666271209717,0,16500,heldout
mlp_group,0,2,0.011834502220153809,0.006896555423736572,0,16500,heldout
mlp_group,0,3,0.010136663913726807,0.013793110847473145,0,16500,heldout
mlp_group,0,4,0.014396876096725464,0.013793110847473145,0,16500,heldout
mlp_group,0,5,0.010383665561676025,0.013793110847473145,0,16500,heldout
mlp_group,0,6,0.017941296100616455,0.020689666271209717,0,16500,heldout
mlp_group,0,7,0.014005780220031738,0.020689666271209717,0,16500,heldout
head,1,0,1.631203830242157,0.46206897497177124,0,16500,heldout
